Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null
12600	-979.864	-170.477	-809.387	0.794767	0.515287	0.280545	0.945055	0.09496401	0.8939538	0.9450548	0.2805451	0.5152873	0.7947672	0.04034817	0.05461584	0.1060462	69.38825	0.03235494	0.0309928	0.0309928	0.0309928	0.0309928	0.0309928	0.0309928	0.0878008	0.0878008	0.0878008	0.0878008	0.0878008	0.0878008	0.047873	0.047873	0.047873	0.047873	0.047873	0.047873	69.38825	1758.837	0.4248786	0.8008966	0.173535	0.0255688	0.800897	0.02556884	0.1991034	0.1735346
12650	-979.247	-170.33	-808.918	0.912069	0.843542	0.274578	0.826038	0.113689	0.8667016	0.8260384	0.2745782	0.8435421	0.9120691	0.05683842	0.05685053	0.1332984	69.38825	0.02609199	0.0216063	0.0216063	0.0216063	0.0216063	0.0216063	0.0216063	0.0717698	0.0717698	0.0717698	0.0717698	0.0717698	0.0717698	0.0732906	0.0732906	0.0732906	0.0732906	0.0732906	0.0732906	69.38825	1758.837	0.4999467	0.1891905	0.0734207	0.737389	0.18919	0.7373889	0.8108095	0.07342067
12700	-981.203	-171.371	-809.832	0.63532	0.601493	0.370907	0.940926	0.1368366	0.8894886	0.9409261	0.3709074	0.6014928	0.6353196	0.09080034	0.04603626	0.1105114	69.38825	0.02176626	0.0437693	0.0437693	0.0437693	0.0437693	0.0437693	0.0437693	0.0749715	0.0749715	0.0749715	0.0749715	0.0749715	0.0749715	0.047926	0.047926	0.047926	0.047926	0.047926	0.047926	69.38825	1758.837	0.6635677	0.6322324	0.0478259	0.319942	0.632232	0.3199417	0.3677676	0.04782593
12750	-979.867	-168.887	-810.98	0.234111	0.687594	0.227031	0.638374	0.08319631	0.9225437	0.6383735	0.2270313	0.687594	0.2341112	0.03123492	0.05196138	0.07745635	69.38825	0.04002895	0.0530469	0.0530469	0.0530469	0.0530469	0.0530469	0.0530469	0.0547011	0.0547011	0.0547011	0.0547011	0.0547011	0.0547011	0.0589187	0.0589187	0.0589187	0.0589187	0.0589187	0.0589187	69.38825	1758.837	0.3754364	0.2140813	0.419605	0.366314	0.214081	0.3663139	0.7859187	0.4196048
12800	-980.432	-169.78	-810.652	0.138626	0.891821	0.271903	0.923483	0.1433606	0.910773	0.9234827	0.2719026	0.8918206	0.1386259	0.08863116	0.05472943	0.08922704	69.38825	0.02541708	0.0832421	0.0832421	0.0832421	0.0832421	0.0832421	0.0832421	0.0424398	0.0424398	0.0424398	0.0424398	0.0424398	0.0424398	0.0409848	0.0409848	0.0409848	0.0409848	0.0409848	0.0409848	69.38825	1758.837	0.6182394	0.002737297	0.314457	0.682806	0.0027373	0.6828061	0.9972627	0.3144566
12850	-980.696	-170.448	-810.249	0.150035	0.739005	0.530484	0.958938	0.08397101	0.9202317	0.9589376	0.5304843	0.7390051	0.1500351	0.01963313	0.06433788	0.07976833	69.38825	0.02845356	0.111053	0.111053	0.111053	0.111053	0.111053	0.111053	0.0314087	0.0314087	0.0314087	0.0314087	0.0314087	0.0314087	0.0242051	0.0242051	0.0242051	0.0242051	0.0242051	0.0242051	69.38825	1758.837	0.2338084	0.2096547	0.629923	0.160422	0.209655	0.1604225	0.7903453	0.6299228
12900	-979.065	-169.779	-809.286	0.0437964	0.866097	0.220113	0.930137	0.108944	0.9373309	0.9301373	0.2201126	0.8660969	0.04379638	0.05610873	0.05283531	0.06266909	69.38825	0.04113487	0.120403	0.120403	0.120403	0.120403	0.120403	0.120403	0.0239568	0.0239568	0.0239568	0.0239568	0.0239568	0.0239568	0.0223074	0.0223074	0.0223074	0.0223074	0.0223074	0.0223074	69.38825	1758.837	0.5150234	0.2281981	0.60191	0.169892	0.228198	0.1698923	0.7718019	0.6019095
12950	-979.969	-170.387	-809.583	0.790654	0.739355	0.188499	0.849373	0.1017536	0.9588149	0.8493733	0.1884988	0.7393554	0.7906537	0.04243277	0.05932086	0.04118509	69.38825	0.05146142	0.0188417	0.0188417	0.0188417	0.0188417	0.0188417	0.0188417	0.0790309	0.0790309	0.0790309	0.0790309	0.0790309	0.0790309	0.0687941	0.0687941	0.0687941	0.0687941	0.0687941	0.0687941	69.38825	1758.837	0.4170148	0.4270416	0.133153	0.439806	0.427042	0.4398056	0.5729584	0.1331528
13000	-982.501	-172.305	-810.197	0.652578	0.738423	0.292464	0.289548	0.1110262	0.9581407	0.2895479	0.292464	0.738423	0.6525778	0.04556098	0.06546522	0.04185926	69.38825	0.05792062	0.018681	0.018681	0.018681	0.018681	0.018681	0.018681	0.041683	0.041683	0.041683	0.041683	0.041683	0.041683	0.106303	0.106303	0.106303	0.106303	0.106303	0.106303	69.38825	1758.837	0.4103624	0.5718279	0.285168	0.143004	0.571828	0.1430042	0.4281721	0.2851679
13050	-985.2	-174.127	-811.073	0.800923	0.629844	0.636398	0.55418	0.07820943	0.8419849	0.5541801	0.6363984	0.6298437	0.8009233	0.02161199	0.05659745	0.1580151	69.38825	0.02629963	0.0451808	0.0451808	0.0451808	0.0451808	0.0451808	0.0451808	0.0568612	0.0568612	0.0568612	0.0568612	0.0568612	0.0568612	0.0646246	0.0646246	0.0646246	0.0646246	0.0646246	0.0646246	69.38825	1758.837	0.2763348	0.1454401	0.262432	0.592127	0.14544	0.5921274	0.8545599	0.2624325
13100	-981.089	-170.219	-810.87	0.842633	0.712203	0.601649	0.882976	0.0988791	0.91697	0.8829758	0.6016491	0.7122028	0.8426333	0.0229355	0.0759436	0.08302999	69.38825	0.03425768	0.0472116	0.0472116	0.0472116	0.0472116	0.0472116	0.0472116	0.0661217	0.0661217	0.0661217	0.0661217	0.0661217	0.0661217	0.0533334	0.0533334	0.0533334	0.0533334	0.0533334	0.0533334	69.38825	1758.837	0.231955	0.5666046	0.0637672	0.369628	0.566605	0.3696282	0.4333954	0.06376723
13150	-984.972	-170.239	-814.733	0.88243	0.654149	0.387452	0.669339	0.06722862	0.9471601	0.6693393	0.3874517	0.6541486	0.8824297	0.01188095	0.05534767	0.05283991	69.38825	0.05334401	0.0302846	0.0302846	0.0302846	0.0302846	0.0302846	0.0302846	0.0689737	0.0689737	0.0689737	0.0689737	0.0689737	0.0689737	0.0674084	0.0674084	0.0674084	0.0674084	0.0674084	0.0674084	69.38825	1758.837	0.1767246	0.1958722	0.744531	0.0595965	0.195872	0.05959654	0.8041278	0.7445312
13200	-980.434	-171.06	-809.375	0.684895	0.953847	0.498419	0.825176	0.1233178	0.8297942	0.8251762	0.4984194	0.9538468	0.6848948	0.08036081	0.04295704	0.1702058	69.38825	0.02152381	0.0420606	0.0420606	0.0420606	0.0420606	0.0420606	0.0420606	0.0577969	0.0577969	0.0577969	0.0577969	0.0577969	0.0577969	0.0668092	0.0668092	0.0668092	0.0668092	0.0668092	0.0668092	69.38825	1758.837	0.6516559	0.1309244	0.469517	0.399559	0.130924	0.3995586	0.8690756	0.469517
13250	-981.531	-171.373	-810.158	0.9469	0.844783	0.415251	0.418126	0.1163994	0.9423412	0.4181259	0.4152515	0.8447832	0.9468997	0.05153442	0.06486496	0.05765883	69.38825	0.04715838	0.0211306	0.0211306	0.0211306	0.0211306	0.0211306	0.0211306	0.0481843	0.0481843	0.0481843	0.0481843	0.0481843	0.0481843	0.0973517	0.0973517	0.0973517	0.0973517	0.0973517	0.0973517	69.38825	1758.837	0.4427379	0.7747931	0.0156539	0.209553	0.774793	0.209553	0.2252069	0.01565388
13300	-979.5	-169.347	-810.153	0.342421	0.978727	0.237982	0.699314	0.09138398	0.9243714	0.6993141	0.2379818	0.9787272	0.3424206	0.02308917	0.0682948	0.07562862	69.38825	0.03780161	0.0374313	0.0374313	0.0374313	0.0374313	0.0374313	0.0374313	0.0538581	0.0538581	0.0538581	0.0538581	0.0538581	0.0538581	0.0753773	0.0753773	0.0753773	0.0753773	0.0753773	0.0753773	69.38825	1758.837	0.2526611	0.2510229	0.427429	0.321548	0.251023	0.3215482	0.7489771	0.4274289
13350	-981.214	-171.558	-809.656	0.189109	0.773826	0.139791	0.443785	0.1233096	0.9041953	0.443785	0.1397912	0.7738261	0.1891085	0.07439983	0.04890973	0.09580468	69.38825	0.0401219	0.0353733	0.0353733	0.0353733	0.0353733	0.0353733	0.0353733	0.0478527	0.0478527	0.0478527	0.0478527	0.0478527	0.0478527	0.0834406	0.0834406	0.0834406	0.0834406	0.0834406	0.0834406	69.38825	1758.837	0.6033581	0.64652	0.30586	0.0476203	0.64652	0.04762033	0.35348	0.3058597
13400	-980.518	-170.299	-810.219	0.180642	0.809449	0.294321	0.487681	0.09651002	0.9186752	0.4876814	0.294321	0.8094495	0.1806417	0.05116901	0.04534101	0.08132483	69.38825	0.03939396	0.063312	0.063312	0.063312	0.063312	0.063312	0.063312	0.0388582	0.0388582	0.0388582	0.0388582	0.0388582	0.0388582	0.0644965	0.0644965	0.0644965	0.0644965	0.0644965	0.0644965	69.38825	1758.837	0.5301938	0.3588321	0.468827	0.172341	0.358832	0.1723412	0.6411679	0.4688267
13450	-986.494	-177.298	-809.196	0.981348	0.653634	0.842002	0.315377	0.1144796	0.8317011	0.3153765	0.8420024	0.6536338	0.9813481	0.07177607	0.04270355	0.1682989	69.38825	0.01966493	0.0363819	0.0363819	0.0363819	0.0363819	0.0363819	0.0363819	0.0424028	0.0424028	0.0424028	0.0424028	0.0424028	0.0424028	0.087882	0.087882	0.087882	0.087882	0.087882	0.087882	69.38825	1758.837	0.6269768	0.4133874	0.141032	0.44558	0.413387	0.4455804	0.5866126	0.1410322
13500	-980.349	-171.346	-809.003	0.206841	0.930703	0.669736	0.733834	0.09649721	0.8934035	0.7338343	0.669736	0.9307027	0.2068414	0.04055469	0.05594252	0.1065965	69.38825	0.02481461	0.0980084	0.0980084	0.0980084	0.0980084	0.0980084	0.0980084	0.0302689	0.0302689	0.0302689	0.0302689	0.0302689	0.0302689	0.0383893	0.0383893	0.0383893	0.0383893	0.0383893	0.0383893	69.38825	1758.837	0.420268	0.2714787	0.696306	0.0322155	0.271479	0.03221546	0.7285213	0.6963058
13550	-980.067	-170.915	-809.152	0.589798	0.579195	0.527527	0.888657	0.09435972	0.9176651	0.888657	0.5275265	0.5791945	0.5897976	0.03844764	0.05591208	0.08233485	69.38825	0.02556925	0.0585464	0.0585464	0.0585464	0.0585464	0.0585464	0.0585464	0.0654574	0.0654574	0.0654574	0.0654574	0.0654574	0.0654574	0.0426628	0.0426628	0.0426628	0.0426628	0.0426628	0.0426628	69.38825	1758.837	0.4074582	0.4784501	0.151048	0.370502	0.47845	0.3705016	0.5215499	0.1510483
13600	-978.779	-168.707	-810.072	0.751646	0.987184	0.39052	0.954976	0.08738868	0.9010298	0.9549762	0.3905198	0.9871843	0.7516462	0.02017325	0.06721543	0.09897019	69.38825	0.02858565	0.0339141	0.0339141	0.0339141	0.0339141	0.0339141	0.0339141	0.0652755	0.0652755	0.0652755	0.0652755	0.0652755	0.0652755	0.0674771	0.0674771	0.0674771	0.0674771	0.0674771	0.0674771	69.38825	1758.837	0.2308451	0.1777482	0.640022	0.18223	0.177748	0.1822302	0.8222518	0.6400216
13650	-979.112	-169.941	-809.171	0.125387	0.912732	0.335333	0.949365	0.1008487	0.8708177	0.9493652	0.3353331	0.9127318	0.1253867	0.03790176	0.06294689	0.1291823	69.38825	0.02882949	0.0961499	0.0961499	0.0961499	0.0961499	0.0961499	0.0961499	0.0359521	0.0359521	0.0359521	0.0359521	0.0359521	0.0359521	0.0345648	0.0345648	0.0345648	0.0345648	0.0345648	0.0345648	69.38825	1758.837	0.3758281	0.5433323	0.0516649	0.405003	0.543332	0.4050028	0.4566677	0.05166491
13700	-980.517	-170.936	-809.581	0.696338	0.979114	0.435889	0.789196	0.1043905	0.9159116	0.7891961	0.435889	0.9791138	0.6963377	0.04098447	0.06340607	0.08408838	69.38825	0.04266945	0.0363944	0.0363944	0.0363944	0.0363944	0.0363944	0.0363944	0.0581405	0.0581405	0.0581405	0.0581405	0.0581405	0.0581405	0.0721318	0.0721318	0.0721318	0.0721318	0.0721318	0.0721318	69.38825	1758.837	0.3926071	0.6181189	0.230693	0.151188	0.618119	0.1511884	0.3818811	0.2306927
13750	-979.527	-169.977	-809.55	0.627297	0.694367	0.154824	0.468123	0.09792822	0.9243262	0.4681232	0.1548238	0.6943673	0.6272972	0.04048187	0.05744635	0.0756738	69.38825	0.04621048	0.0150672	0.0150672	0.0150672	0.0150672	0.0150672	0.0150672	0.0610476	0.0610476	0.0610476	0.0610476	0.0610476	0.0610476	0.0905519	0.0905519	0.0905519	0.0905519	0.0905519	0.0905519	69.38825	1758.837	0.4133831	0.6701248	0.00907185	0.320803	0.670125	0.3208033	0.3298752	0.009071854
13800	-983.817	-173.084	-810.733	0.202538	0.686336	0.326144	0.655171	0.09709675	0.933707	0.6551707	0.3261444	0.6863364	0.2025382	0.02006593	0.07703081	0.06629297	69.38825	0.02422012	0.0733711	0.0733711	0.0733711	0.0733711	0.0733711	0.0733711	0.0455641	0.0455641	0.0455641	0.0455641	0.0455641	0.0455641	0.0477315	0.0477315	0.0477315	0.0477315	0.0477315	0.0477315	69.38825	1758.837	0.2066592	0.1835777	0.0611562	0.755266	0.183578	0.7552661	0.8164223	0.06115616
13850	-985.341	-174.639	-810.702	0.191048	0.992451	0.424485	0.44707	0.08365071	0.9488538	0.4470698	0.4244848	0.9924508	0.191048	0.02466911	0.05898161	0.05114623	69.38825	0.04669911	0.0680499	0.0680499	0.0680499	0.0680499	0.0680499	0.0680499	0.0306273	0.0306273	0.0306273	0.0306273	0.0306273	0.0306273	0.0679895	0.0679895	0.0679895	0.0679895	0.0679895	0.0679895	69.38825	1758.837	0.2949061	0.0646604	0.649755	0.285585	0.0646604	0.2855847	0.9353396	0.6497549
13900	-980.233	-169.26	-810.974	0.503909	0.718637	0.198585	0.683047	0.0813911	0.9227344	0.6830467	0.1985852	0.7186365	0.5039087	0.02091069	0.06048041	0.07726559	69.38825	0.04505467	0.0268505	0.0268505	0.0268505	0.0268505	0.0268505	0.0268505	0.0681331	0.0681331	0.0681331	0.0681331	0.0681331	0.0681331	0.0716831	0.0716831	0.0716831	0.0716831	0.0716831	0.0716831	69.38825	1758.837	0.2569162	0.1088216	0.641198	0.24998	0.108822	0.2499805	0.8911784	0.6411979
13950	-981.35	-171.799	-809.551	0.309954	0.985917	0.21234	0.637359	0.1268361	0.8908339	0.6373592	0.21234	0.9859169	0.3099536	0.06668175	0.06015434	0.1091661	69.38825	0.02141709	0.035328	0.035328	0.035328	0.035328	0.035328	0.035328	0.0515685	0.0515685	0.0515685	0.0515685	0.0515685	0.0515685	0.0797701	0.0797701	0.0797701	0.0797701	0.0797701	0.0797701	69.38825	1758.837	0.5257317	0.6527609	0.0883269	0.258912	0.652761	0.2589123	0.3472391	0.08832686
14000	-978.699	-169.834	-808.864	0.937544	0.963891	0.505527	0.686098	0.1043378	0.8962496	0.6860976	0.5055273	0.9638909	0.9375439	0.05208331	0.05225447	0.1037504	69.38825	0.02548418	0.0305246	0.0305246	0.0305246	0.0305246	0.0305246	0.0305246	0.0566105	0.0566105	0.0566105	0.0566105	0.0566105	0.0566105	0.0795315	0.0795315	0.0795315	0.0795315	0.0795315	0.0795315	69.38825	1758.837	0.4991798	0.6070163	0.307798	0.0851861	0.607016	0.08518607	0.3929837	0.3077976
14050	-979.849	-169.305	-810.544	0.793023	0.814336	0.450331	0.7377	0.1250792	0.912891	0.7376998	0.4503313	0.8143356	0.7930235	0.05791657	0.0671626	0.08710904	69.38825	0.02987182	0.0354241	0.0354241	0.0354241	0.0354241	0.0354241	0.0354241	0.0623811	0.0623811	0.0623811	0.0623811	0.0623811	0.0623811	0.0688615	0.0688615	0.0688615	0.0688615	0.0688615	0.0688615	69.38825	1758.837	0.4630393	0.08295529	0.275596	0.641449	0.0829553	0.641449	0.9170447	0.2755957
14100	-980.822	-169.868	-810.954	0.265277	0.811455	0.321557	0.71835	0.08957494	0.900682	0.7183498	0.3215575	0.8114554	0.2652772	0.01565191	0.07392303	0.09931805	69.38825	0.0376213	0.0604549	0.0604549	0.0604549	0.0604549	0.0604549	0.0604549	0.0498738	0.0498738	0.0498738	0.0498738	0.0498738	0.0498738	0.056338	0.056338	0.056338	0.056338	0.056338	0.056338	69.38825	1758.837	0.1747353	0.2327966	0.0935659	0.673637	0.232797	0.6736375	0.7672034	0.09356592
14150	-980.437	-171.392	-809.046	0.489985	0.959286	0.42522	0.641433	0.1178705	0.8387309	0.6414334	0.4252196	0.9592864	0.4899854	0.05761435	0.06025612	0.1612691	69.38825	0.02156903	0.0430037	0.0430037	0.0430037	0.0430037	0.0430037	0.0430037	0.0495537	0.0495537	0.0495537	0.0495537	0.0495537	0.0495537	0.0741093	0.0741093	0.0741093	0.0741093	0.0741093	0.0741093	69.38825	1758.837	0.4887938	0.4689575	0.112499	0.418543	0.468958	0.4185435	0.5310425	0.112499
14200	-981.153	-171.977	-809.176	0.993369	0.65443	0.500691	0.943863	0.121666	0.8363281	0.9438634	0.5006911	0.6544297	0.9933687	0.06596716	0.05569884	0.1636719	69.38825	0.02597135	0.0382298	0.0382298	0.0382298	0.0382298	0.0382298	0.0382298	0.0758477	0.0758477	0.0758477	0.0758477	0.0758477	0.0758477	0.0525892	0.0525892	0.0525892	0.0525892	0.0525892	0.0525892	69.38825	1758.837	0.5421988	0.7978617	0.189749	0.0123897	0.797862	0.01238967	0.2021383	0.1897486
14250	-980.38	-169.813	-810.567	0.699951	0.790062	0.190081	0.715411	0.1117707	0.9122833	0.7154107	0.1900808	0.7900615	0.6999505	0.03893228	0.0728384	0.0877167	69.38825	0.03045849	0.0190498	0.0190498	0.0190498	0.0190498	0.0190498	0.0190498	0.0701486	0.0701486	0.0701486	0.0701486	0.0701486	0.0701486	0.0774683	0.0774683	0.0774683	0.0774683	0.0774683	0.0774683	69.38825	1758.837	0.3483228	0.03033803	0.201801	0.767861	0.030338	0.7678606	0.969662	0.2018013
14300	-980.689	-170.867	-809.822	0.60857	0.876319	0.105875	0.613303	0.1058394	0.9321286	0.6133029	0.1058745	0.8763192	0.60857	0.06171058	0.04412884	0.06787139	69.38825	0.03751266	0.01114	0.01114	0.01114	0.01114	0.01114	0.01114	0.064033	0.064033	0.064033	0.064033	0.064033	0.064033	0.0914937	0.0914937	0.0914937	0.0914937	0.0914937	0.0914937	69.38825	1758.837	0.5830586	0.1258092	0.6176	0.256591	0.125809	0.2565907	0.8741908	0.6176
14350	-981.762	-172.206	-809.555	0.66285	0.469717	0.344998	0.290719	0.1197837	0.9135799	0.2907187	0.3449979	0.4697173	0.6628496	0.06690841	0.05287526	0.08642011	69.38825	0.04341499	0.0276598	0.0276598	0.0276598	0.0276598	0.0276598	0.0276598	0.0531431	0.0531431	0.0531431	0.0531431	0.0531431	0.0531431	0.0858638	0.0858638	0.0858638	0.0858638	0.0858638	0.0858638	69.38825	1758.837	0.5585771	0.3593966	0.113259	0.527344	0.359397	0.5273443	0.6406034	0.1132591
14400	-981.981	-172.275	-809.705	0.980281	0.845278	0.128428	0.303995	0.1111708	0.9266887	0.3039947	0.1284281	0.8452781	0.9802807	0.06890477	0.042266	0.0733113	69.38825	0.03026546	0.00558221	0.00558221	0.00558221	0.00558221	0.00558221	0.00558221	0.0426085	0.0426085	0.0426085	0.0426085	0.0426085	0.0426085	0.118476	0.118476	0.118476	0.118476	0.118476	0.118476	69.38825	1758.837	0.6198101	0.3599258	0.486588	0.153486	0.359926	0.1534859	0.6400742	0.4865882
14450	-979.602	-169.672	-809.93	0.906527	0.951146	0.439436	0.914532	0.103108	0.9001481	0.9145322	0.4394356	0.9511458	0.9065265	0.03392593	0.06918206	0.09985195	69.38825	0.03533482	0.0319992	0.0319992	0.0319992	0.0319992	0.0319992	0.0319992	0.0660123	0.0660123	0.0660123	0.0660123	0.0660123	0.0660123	0.0686551	0.0686551	0.0686551	0.0686551	0.0686551	0.0686551	69.38825	1758.837	0.329033	0.5217699	0.386481	0.0917489	0.52177	0.09174895	0.4782301	0.3864811
14500	-982.778	-171.993	-810.785	0.876581	0.721559	0.266241	0.86247	0.09476412	0.8963678	0.86247	0.2662413	0.7215589	0.8765808	0.02149332	0.0732708	0.1036322	69.38825	0.0452257	0.0236509	0.0236509	0.0236509	0.0236509	0.0236509	0.0236509	0.077869	0.077869	0.077869	0.077869	0.077869	0.077869	0.0651467	0.0651467	0.0651467	0.0651467	0.0651467	0.0651467	69.38825	1758.837	0.2268086	0.8906057	0.0299406	0.0794537	0.890606	0.07945374	0.1093943	0.0299406
14550	-979.924	-169.404	-810.52	0.805182	0.591363	0.192074	0.631813	0.1314224	0.9250122	0.6318132	0.1920741	0.5913627	0.8051823	0.0727266	0.05869584	0.07498783	69.38825	0.04558659	0.0182835	0.0182835	0.0182835	0.0182835	0.0182835	0.0182835	0.0766451	0.0766451	0.0766451	0.0766451	0.0766451	0.0766451	0.0717381	0.0717381	0.0717381	0.0717381	0.0717381	0.0717381	69.38825	1758.837	0.5533804	0.544004	0.426397	0.0295991	0.544004	0.02959909	0.455996	0.4263969
14600	-979.192	-169.324	-809.868	0.61717	0.772282	0.15642	0.679726	0.1253022	0.9306198	0.6797264	0.1564196	0.7722816	0.6171703	0.07078381	0.05451842	0.06938025	69.38825	0.04470917	0.017677	0.017677	0.017677	0.017677	0.017677	0.017677	0.0697463	0.0697463	0.0697463	0.0697463	0.0697463	0.0697463	0.0792434	0.0792434	0.0792434	0.0792434	0.0792434	0.0792434	69.38825	1758.837	0.5649046	0.05358631	0.400017	0.546397	0.0535863	0.5463968	0.9464137	0.4000169
14650	-981.128	-170.554	-810.573	0.309053	0.597423	0.407284	0.873828	0.1232871	0.8796701	0.8738275	0.4072841	0.5974225	0.3090533	0.05540328	0.06788377	0.1203299	69.38825	0.03182289	0.0731763	0.0731763	0.0731763	0.0731763	0.0731763	0.0731763	0.0555273	0.0555273	0.0555273	0.0555273	0.0555273	0.0555273	0.0379631	0.0379631	0.0379631	0.0379631	0.0379631	0.0379631	69.38825	1758.837	0.4493844	0.04538934	0.184927	0.769684	0.0453893	0.7696841	0.9546107	0.1849266
14700	-982.205	-169.944	-812.261	0.998493	0.952603	0.382063	0.648204	0.09213938	0.9250354	0.6482044	0.3820631	0.9526028	0.9984926	0.01120036	0.08093902	0.07496461	69.38825	0.04172673	0.022359	0.022359	0.022359	0.022359	0.022359	0.022359	0.0584336	0.0584336	0.0584336	0.0584336	0.0584336	0.0584336	0.0858741	0.0858741	0.0858741	0.0858741	0.0858741	0.0858741	69.38825	1758.837	0.1215589	0.004328048	0.363291	0.632381	0.00432805	0.6323814	0.995672	0.3632905
14750	-980.814	-169.802	-811.011	0.162463	0.815817	0.422827	0.841826	0.0838076	0.9000127	0.841826	0.4228266	0.8158171	0.1624626	0.01264295	0.07116465	0.09998735	69.38825	0.03332482	0.0948809	0.0948809	0.0948809	0.0948809	0.0948809	0.0948809	0.0364561	0.0364561	0.0364561	0.0364561	0.0364561	0.0364561	0.0353297	0.0353297	0.0353297	0.0353297	0.0353297	0.0353297	69.38825	1758.837	0.1508569	0.01656024	0.325577	0.657862	0.0165602	0.6578625	0.9834398	0.3255773
14800	-979.477	-170.238	-809.24	0.36672	0.392092	0.392761	0.682325	0.1092217	0.9268041	0.6823245	0.3927608	0.3920918	0.36672	0.05560292	0.05361879	0.07319592	69.38825	0.03971036	0.0674698	0.0674698	0.0674698	0.0674698	0.0674698	0.0674698	0.0629965	0.0629965	0.0629965	0.0629965	0.0629965	0.0629965	0.0362004	0.0362004	0.0362004	0.0362004	0.0362004	0.0362004	69.38825	1758.837	0.509083	0.5075346	0.0029492	0.489516	0.507535	0.4895162	0.4924654	0.002949203
14850	-980.149	-169.143	-811.006	0.203954	0.791484	0.208504	0.918289	0.10105	0.9327198	0.9182894	0.2085038	0.7914835	0.2039537	0.02445039	0.07659965	0.06728021	69.38825	0.03462918	0.0590749	0.0590749	0.0590749	0.0590749	0.0590749	0.0590749	0.0577857	0.0577857	0.0577857	0.0577857	0.0577857	0.0577857	0.0498061	0.0498061	0.0498061	0.0498061	0.0498061	0.0498061	69.38825	1758.837	0.2419632	0.05569618	0.766182	0.178122	0.0556962	0.1781222	0.9443038	0.7661816
14900	-981.184	-171.836	-809.348	0.97468	0.992895	0.585685	0.608947	0.0873405	0.8519044	0.6089467	0.5856854	0.9928951	0.9746804	0.02650252	0.06083798	0.1480956	69.38825	0.01841737	0.0309926	0.0309926	0.0309926	0.0309926	0.0309926	0.0309926	0.051577	0.051577	0.051577	0.051577	0.051577	0.051577	0.084097	0.084097	0.084097	0.084097	0.084097	0.084097	69.38825	1758.837	0.3034391	0.8641767	0.00236373	0.13346	0.864177	0.1334595	0.1358233	0.002363734
14950	-979.026	-169.757	-809.269	0.370412	0.724807	0.266582	0.766272	0.09509124	0.8855567	0.7662719	0.2665819	0.7248068	0.3704122	0.03616267	0.05892857	0.1144433	69.38825	0.03057389	0.044999	0.044999	0.044999	0.044999	0.044999	0.044999	0.0625256	0.0625256	0.0625256	0.0625256	0.0625256	0.0625256	0.0591421	0.0591421	0.0591421	0.0591421	0.0591421	0.0591421	69.38825	1758.837	0.3802944	0.07560207	0.80098	0.123417	0.0756021	0.1234175	0.9243979	0.8009804
15000	-978.925	-169.324	-809.601	0.879908	0.768996	0.214172	0.697903	0.09483738	0.9403651	0.6979031	0.2141722	0.7689964	0.8799082	0.03196963	0.06286776	0.05963487	69.38825	0.03776749	0.0172974	0.0172974	0.0172974	0.0172974	0.0172974	0.0172974	0.071065	0.071065	0.071065	0.071065	0.071065	0.071065	0.0783042	0.0783042	0.0783042	0.0783042	0.0783042	0.0783042	69.38825	1758.837	0.3370994	0.5060118	0.11132	0.382668	0.506012	0.3826684	0.4939882	0.1113198
15050	-982.11	-172.248	-809.862	0.931204	0.495094	0.772432	0.667983	0.08804832	0.9106808	0.6679832	0.7724317	0.4950944	0.9312042	0.03044828	0.05760004	0.08931921	69.38825	0.03263879	0.0537795	0.0537795	0.0537795	0.0537795	0.0537795	0.0537795	0.0648338	0.0648338	0.0648338	0.0648338	0.0648338	0.0648338	0.0480534	0.0480534	0.0480534	0.0480534	0.0480534	0.0480534	69.38825	1758.837	0.3458133	0.3416969	0.0181692	0.640134	0.341697	0.6401339	0.6583031	0.01816923
15100	-982.68	-172.717	-809.963	0.701002	0.920054	0.287136	0.4218	0.0942293	0.9321136	0.4217998	0.2871361	0.9200544	0.7010018	0.03219871	0.06203059	0.06788644	69.38825	0.05455747	0.0190116	0.0190116	0.0190116	0.0190116	0.0190116	0.0190116	0.046414	0.046414	0.046414	0.046414	0.046414	0.046414	0.101241	0.101241	0.101241	0.101241	0.101241	0.101241	69.38825	1758.837	0.341706	0.2406271	0.49945	0.259923	0.240627	0.2599232	0.7593729	0.4994496
