Iteration	Posterior	Likelihood	Prior	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	w_graph[1]	w_graph[2]	w_graph[3]	y_marginal	y_subdominant
4700	-981.902	-170.737	-811.164	0.0488619	0.0488619	0.0488619	0.0488619	0.0488619	0.0488619	0.0757145	0.0757145	0.0757145	0.0757145	0.0757145	0.0757145	0.0420902	0.0420902	0.0420902	0.0420902	0.0420902	0.0420902	0.224158	0.375504	0.400337	1	1
4750	-982.035	-171.774	-810.262	0.0659481	0.0659481	0.0659481	0.0659481	0.0659481	0.0659481	0.0516613	0.0516613	0.0516613	0.0516613	0.0516613	0.0516613	0.0490572	0.0490572	0.0490572	0.0490572	0.0490572	0.0490572	0.637727	0.167454	0.194818	1	1
4800	-978.494	-169.394	-809.1	0.0548092	0.0548092	0.0548092	0.0548092	0.0548092	0.0548092	0.0621948	0.0621948	0.0621948	0.0621948	0.0621948	0.0621948	0.0496627	0.0496627	0.0496627	0.0496627	0.0496627	0.0496627	0.202225	0.573574	0.224201	1	1
4850	-980.136	-171.336	-808.8	0.0741418	0.0741418	0.0741418	0.0741418	0.0741418	0.0741418	0.0343762	0.0343762	0.0343762	0.0343762	0.0343762	0.0343762	0.0581486	0.0581486	0.0581486	0.0581486	0.0581486	0.0581486	0.566681	0.199666	0.233653	1	1
4900	-978.737	-169.448	-809.29	0.055312	0.055312	0.055312	0.055312	0.055312	0.055312	0.0670878	0.0670878	0.0670878	0.0670878	0.0670878	0.0670878	0.0442668	0.0442668	0.0442668	0.0442668	0.0442668	0.0442668	0.115063	0.391865	0.493073	1	1
4950	-979.482	-170.264	-809.218	0.0714967	0.0714967	0.0714967	0.0714967	0.0714967	0.0714967	0.0519015	0.0519015	0.0519015	0.0519015	0.0519015	0.0519015	0.0432685	0.0432685	0.0432685	0.0432685	0.0432685	0.0432685	0.162219	0.273761	0.564021	1	1
5000	-981.601	-172.191	-809.41	0.00843602	0.00843602	0.00843602	0.00843602	0.00843602	0.00843602	0.0747079	0.0747079	0.0747079	0.0747079	0.0747079	0.0747079	0.0835227	0.0835227	0.0835227	0.0835227	0.0835227	0.0835227	0.404615	0.22698	0.368405	1	1
5050	-988.367	-177.91	-810.457	0.0253569	0.0253569	0.0253569	0.0253569	0.0253569	0.0253569	0.102863	0.102863	0.102863	0.102863	0.102863	0.102863	0.0384468	0.0384468	0.0384468	0.0384468	0.0384468	0.0384468	0.172994	0.159902	0.667104	1	1
5100	-985.905	-173.543	-812.362	0.00189964	0.00189964	0.00189964	0.00189964	0.00189964	0.00189964	0.0166031	0.0166031	0.0166031	0.0166031	0.0166031	0.0166031	0.148164	0.148164	0.148164	0.148164	0.148164	0.148164	0.306342	0.557919	0.135739	1	1
5150	-978.599	-169.145	-809.454	0.052951	0.052951	0.052951	0.052951	0.052951	0.052951	0.055235	0.055235	0.055235	0.055235	0.055235	0.055235	0.0584807	0.0584807	0.0584807	0.0584807	0.0584807	0.0584807	0.172459	0.662797	0.164745	1	1
5200	-979.565	-170.089	-809.476	0.0310924	0.0310924	0.0310924	0.0310924	0.0310924	0.0310924	0.0693879	0.0693879	0.0693879	0.0693879	0.0693879	0.0693879	0.0661864	0.0661864	0.0661864	0.0661864	0.0661864	0.0661864	0.383126	0.345005	0.271868	1	1
5250	-978.995	-169.856	-809.139	0.0348996	0.0348996	0.0348996	0.0348996	0.0348996	0.0348996	0.0662105	0.0662105	0.0662105	0.0662105	0.0662105	0.0662105	0.0655565	0.0655565	0.0655565	0.0655565	0.0655565	0.0655565	0.0730587	0.409428	0.517513	1	1
5300	-980.225	-169.429	-810.797	0.0255794	0.0255794	0.0255794	0.0255794	0.0255794	0.0255794	0.0685015	0.0685015	0.0685015	0.0685015	0.0685015	0.0685015	0.0725858	0.0725858	0.0725858	0.0725858	0.0725858	0.0725858	0.30415	0.679055	0.0167952	1	1
5350	-979.379	-169.46	-809.919	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0671317	0.0671317	0.0671317	0.0671317	0.0671317	0.0671317	0.0567541	0.0567541	0.0567541	0.0567541	0.0567541	0.0567541	0.604978	0.37607	0.0189521	1	1
5400	-980.794	-171.936	-808.858	0.0221237	0.0221237	0.0221237	0.0221237	0.0221237	0.0221237	0.0823505	0.0823505	0.0823505	0.0823505	0.0823505	0.0823505	0.0621924	0.0621924	0.0621924	0.0621924	0.0621924	0.0621924	0.152456	0.555458	0.292086	1	1
5450	-979.963	-170.878	-809.086	0.0442801	0.0442801	0.0442801	0.0442801	0.0442801	0.0442801	0.057817	0.057817	0.057817	0.057817	0.057817	0.057817	0.0645696	0.0645696	0.0645696	0.0645696	0.0645696	0.0645696	0.296447	0.0146796	0.688873	1	1
5500	-982.048	-172.37	-809.678	0.0594524	0.0594524	0.0594524	0.0594524	0.0594524	0.0594524	0.0734702	0.0734702	0.0734702	0.0734702	0.0734702	0.0734702	0.033744	0.033744	0.033744	0.033744	0.033744	0.033744	0.0895145	0.445681	0.464805	1	1
5550	-980.196	-170.377	-809.82	0.019204	0.019204	0.019204	0.019204	0.019204	0.019204	0.0619082	0.0619082	0.0619082	0.0619082	0.0619082	0.0619082	0.0855545	0.0855545	0.0855545	0.0855545	0.0855545	0.0855545	0.140583	0.124967	0.734449	1	1
5600	-983.383	-174.047	-809.336	0.0771005	0.0771005	0.0771005	0.0771005	0.0771005	0.0771005	0.0683221	0.0683221	0.0683221	0.0683221	0.0683221	0.0683221	0.0212441	0.0212441	0.0212441	0.0212441	0.0212441	0.0212441	0.299741	0.116253	0.584006	1	1
5650	-980.482	-171.103	-809.38	0.0331165	0.0331165	0.0331165	0.0331165	0.0331165	0.0331165	0.0689472	0.0689472	0.0689472	0.0689472	0.0689472	0.0689472	0.064603	0.064603	0.064603	0.064603	0.064603	0.064603	0.217206	0.223492	0.559302	1	1
5700	-979.214	-169.554	-809.659	0.0301823	0.0301823	0.0301823	0.0301823	0.0301823	0.0301823	0.0673099	0.0673099	0.0673099	0.0673099	0.0673099	0.0673099	0.0691744	0.0691744	0.0691744	0.0691744	0.0691744	0.0691744	0.0799516	0.812047	0.108001	1	1
5750	-979.09	-169.894	-809.196	0.050311	0.050311	0.050311	0.050311	0.050311	0.050311	0.064532	0.064532	0.064532	0.064532	0.064532	0.064532	0.0518237	0.0518237	0.0518237	0.0518237	0.0518237	0.0518237	0.045039	0.767712	0.187249	1	1
5800	-980.239	-169.532	-810.707	0.0322694	0.0322694	0.0322694	0.0322694	0.0322694	0.0322694	0.0550385	0.0550385	0.0550385	0.0550385	0.0550385	0.0550385	0.0793587	0.0793587	0.0793587	0.0793587	0.0793587	0.0793587	0.182013	0.809026	0.00896134	1	1
5850	-979.444	-170.342	-809.102	0.0243499	0.0243499	0.0243499	0.0243499	0.0243499	0.0243499	0.0693678	0.0693678	0.0693678	0.0693678	0.0693678	0.0693678	0.072949	0.072949	0.072949	0.072949	0.072949	0.072949	0.097144	0.0521444	0.850712	1	1
5900	-980.737	-170.553	-810.184	0.0285932	0.0285932	0.0285932	0.0285932	0.0285932	0.0285932	0.0598776	0.0598776	0.0598776	0.0598776	0.0598776	0.0598776	0.0781958	0.0781958	0.0781958	0.0781958	0.0781958	0.0781958	0.534035	0.234734	0.23123	1	1
5950	-981.759	-171.125	-810.635	0.104768	0.104768	0.104768	0.104768	0.104768	0.104768	0.028515	0.028515	0.028515	0.028515	0.028515	0.028515	0.0333834	0.0333834	0.0333834	0.0333834	0.0333834	0.0333834	0.405065	0.0740791	0.520856	1	1
6000	-981.893	-172.331	-809.563	0.0437178	0.0437178	0.0437178	0.0437178	0.0437178	0.0437178	0.0661529	0.0661529	0.0661529	0.0661529	0.0661529	0.0661529	0.056796	0.056796	0.056796	0.056796	0.056796	0.056796	0.412549	0.10312	0.484331	1	1
6050	-978.893	-169.124	-809.768	0.0288354	0.0288354	0.0288354	0.0288354	0.0288354	0.0288354	0.0768378	0.0768378	0.0768378	0.0768378	0.0768378	0.0768378	0.0609934	0.0609934	0.0609934	0.0609934	0.0609934	0.0609934	0.443977	0.281079	0.274945	1	1
6100	-981.987	-172.331	-809.657	0.00995144	0.00995144	0.00995144	0.00995144	0.00995144	0.00995144	0.0408622	0.0408622	0.0408622	0.0408622	0.0408622	0.0408622	0.115853	0.115853	0.115853	0.115853	0.115853	0.115853	0.21973	0.47275	0.30752	1	1
6150	-978.154	-168.987	-809.168	0.0384318	0.0384318	0.0384318	0.0384318	0.0384318	0.0384318	0.0650693	0.0650693	0.0650693	0.0650693	0.0650693	0.0650693	0.0631656	0.0631656	0.0631656	0.0631656	0.0631656	0.0631656	0.30299	0.691157	0.00585372	1	1
6200	-980.899	-172.067	-808.832	0.0388988	0.0388988	0.0388988	0.0388988	0.0388988	0.0388988	0.0623025	0.0623025	0.0623025	0.0623025	0.0623025	0.0623025	0.0654655	0.0654655	0.0654655	0.0654655	0.0654655	0.0654655	0.733175	0.24756	0.0192642	1	1
6250	-980.073	-170.638	-809.435	0.0583822	0.0583822	0.0583822	0.0583822	0.0583822	0.0583822	0.0578254	0.0578254	0.0578254	0.0578254	0.0578254	0.0578254	0.0504591	0.0504591	0.0504591	0.0504591	0.0504591	0.0504591	0.137027	0.243209	0.619764	1	1
6300	-982.036	-172.127	-809.91	0.00671392	0.00671392	0.00671392	0.00671392	0.00671392	0.00671392	0.0805037	0.0805037	0.0805037	0.0805037	0.0805037	0.0805037	0.079449	0.079449	0.079449	0.079449	0.079449	0.079449	0.317894	0.561861	0.120245	1	1
6350	-979.152	-169.627	-809.525	0.0448231	0.0448231	0.0448231	0.0448231	0.0448231	0.0448231	0.0525487	0.0525487	0.0525487	0.0525487	0.0525487	0.0525487	0.0692949	0.0692949	0.0692949	0.0692949	0.0692949	0.0692949	0.449493	0.204207	0.346301	1	1
6400	-980.084	-169	-811.084	0.0236902	0.0236902	0.0236902	0.0236902	0.0236902	0.0236902	0.0792606	0.0792606	0.0792606	0.0792606	0.0792606	0.0792606	0.0637159	0.0637159	0.0637159	0.0637159	0.0637159	0.0637159	0.0264891	0.0647147	0.908796	1	1
6450	-980.257	-169.491	-810.766	0.0345361	0.0345361	0.0345361	0.0345361	0.0345361	0.0345361	0.0631504	0.0631504	0.0631504	0.0631504	0.0631504	0.0631504	0.0689802	0.0689802	0.0689802	0.0689802	0.0689802	0.0689802	0.625792	0.18989	0.184318	1	1
6500	-980.839	-169.99	-810.849	0.0318645	0.0318645	0.0318645	0.0318645	0.0318645	0.0318645	0.0693279	0.0693279	0.0693279	0.0693279	0.0693279	0.0693279	0.0654742	0.0654742	0.0654742	0.0654742	0.0654742	0.0654742	0.0537612	0.681161	0.265077	1	1
6550	-979.921	-170.738	-809.183	0.0481327	0.0481327	0.0481327	0.0481327	0.0481327	0.0481327	0.0509452	0.0509452	0.0509452	0.0509452	0.0509452	0.0509452	0.0675888	0.0675888	0.0675888	0.0675888	0.0675888	0.0675888	0.0686483	0.67941	0.251942	1	1
6600	-979.249	-169.46	-809.788	0.0198705	0.0198705	0.0198705	0.0198705	0.0198705	0.0198705	0.0768813	0.0768813	0.0768813	0.0768813	0.0768813	0.0768813	0.0699148	0.0699148	0.0699148	0.0699148	0.0699148	0.0699148	0.153565	0.246066	0.600369	1	1
6650	-978.854	-168.946	-809.908	0.0341741	0.0341741	0.0341741	0.0341741	0.0341741	0.0341741	0.0754534	0.0754534	0.0754534	0.0754534	0.0754534	0.0754534	0.0570392	0.0570392	0.0570392	0.0570392	0.0570392	0.0570392	0.776037	0.116699	0.107264	1	1
6700	-978.891	-169.154	-809.737	0.0210882	0.0210882	0.0210882	0.0210882	0.0210882	0.0210882	0.0815916	0.0815916	0.0815916	0.0815916	0.0815916	0.0815916	0.0639869	0.0639869	0.0639869	0.0639869	0.0639869	0.0639869	0.00045173	0.85448	0.145068	1	1
6750	-981.968	-172.366	-809.601	0.00432571	0.00432571	0.00432571	0.00432571	0.00432571	0.00432571	0.0616737	0.0616737	0.0616737	0.0616737	0.0616737	0.0616737	0.100667	0.100667	0.100667	0.100667	0.100667	0.100667	0.295988	0.611558	0.0924539	1	1
6800	-980.958	-170.248	-810.71	0.0587418	0.0587418	0.0587418	0.0587418	0.0587418	0.0587418	0.0549649	0.0549649	0.0549649	0.0549649	0.0549649	0.0549649	0.05296	0.05296	0.05296	0.05296	0.05296	0.05296	0.453797	0.501261	0.0449425	1	1
6850	-981.38	-171.685	-809.695	0.0283596	0.0283596	0.0283596	0.0283596	0.0283596	0.0283596	0.0425807	0.0425807	0.0425807	0.0425807	0.0425807	0.0425807	0.0957264	0.0957264	0.0957264	0.0957264	0.0957264	0.0957264	0.226112	0.466202	0.307686	1	1
6900	-983.122	-170.917	-812.206	0.0277219	0.0277219	0.0277219	0.0277219	0.0277219	0.0277219	0.0651106	0.0651106	0.0651106	0.0651106	0.0651106	0.0651106	0.0738342	0.0738342	0.0738342	0.0738342	0.0738342	0.0738342	0.25797	0.243721	0.49831	1	1
6950	-981.392	-170.896	-810.497	0.0433348	0.0433348	0.0433348	0.0433348	0.0433348	0.0433348	0.0611913	0.0611913	0.0611913	0.0611913	0.0611913	0.0611913	0.0621405	0.0621405	0.0621405	0.0621405	0.0621405	0.0621405	0.0716941	0.216132	0.712174	1	1
7000	-981.891	-171.854	-810.037	0.0395414	0.0395414	0.0395414	0.0395414	0.0395414	0.0395414	0.0616203	0.0616203	0.0616203	0.0616203	0.0616203	0.0616203	0.065505	0.065505	0.065505	0.065505	0.065505	0.065505	0.2751	0.579175	0.145725	1	1
7050	-978.697	-169.424	-809.273	0.0443732	0.0443732	0.0443732	0.0443732	0.0443732	0.0443732	0.0590946	0.0590946	0.0590946	0.0590946	0.0590946	0.0590946	0.0631989	0.0631989	0.0631989	0.0631989	0.0631989	0.0631989	0.180515	0.168295	0.65119	1	1
7100	-980.446	-170.444	-810.003	0.0440043	0.0440043	0.0440043	0.0440043	0.0440043	0.0440043	0.0736006	0.0736006	0.0736006	0.0736006	0.0736006	0.0736006	0.0490618	0.0490618	0.0490618	0.0490618	0.0490618	0.0490618	0.243259	0.107952	0.648788	1	1
7150	-981.223	-171.171	-810.052	0.00902817	0.00902817	0.00902817	0.00902817	0.00902817	0.00902817	0.0662971	0.0662971	0.0662971	0.0662971	0.0662971	0.0662971	0.0913414	0.0913414	0.0913414	0.0913414	0.0913414	0.0913414	0.695794	0.0391603	0.265046	1	1
7200	-978.708	-169.782	-808.927	0.0311298	0.0311298	0.0311298	0.0311298	0.0311298	0.0311298	0.0599268	0.0599268	0.0599268	0.0599268	0.0599268	0.0599268	0.07561	0.07561	0.07561	0.07561	0.07561	0.07561	0.712602	0.199307	0.0880903	1	1
7250	-981.068	-170.565	-810.504	0.0347308	0.0347308	0.0347308	0.0347308	0.0347308	0.0347308	0.0552915	0.0552915	0.0552915	0.0552915	0.0552915	0.0552915	0.0766444	0.0766444	0.0766444	0.0766444	0.0766444	0.0766444	0.279379	0.417534	0.303087	1	1
7300	-978.502	-168.851	-809.651	0.0328555	0.0328555	0.0328555	0.0328555	0.0328555	0.0328555	0.0624449	0.0624449	0.0624449	0.0624449	0.0624449	0.0624449	0.0713663	0.0713663	0.0713663	0.0713663	0.0713663	0.0713663	0.051672	0.227983	0.720345	1	1
7350	-982.099	-171.906	-810.193	0.0484649	0.0484649	0.0484649	0.0484649	0.0484649	0.0484649	0.0701753	0.0701753	0.0701753	0.0701753	0.0701753	0.0701753	0.0480265	0.0480265	0.0480265	0.0480265	0.0480265	0.0480265	0.349479	0.0892277	0.561294	1	1
7400	-981.212	-171.168	-810.044	0.0268177	0.0268177	0.0268177	0.0268177	0.0268177	0.0268177	0.0817042	0.0817042	0.0817042	0.0817042	0.0817042	0.0817042	0.0581448	0.0581448	0.0581448	0.0581448	0.0581448	0.0581448	0.20075	0.267725	0.531525	1	1
7450	-981.138	-170.978	-810.161	0.0118435	0.0118435	0.0118435	0.0118435	0.0118435	0.0118435	0.0616316	0.0616316	0.0616316	0.0616316	0.0616316	0.0616316	0.0931916	0.0931916	0.0931916	0.0931916	0.0931916	0.0931916	0.101726	0.230998	0.667276	1	1
7500	-979.033	-168.99	-810.043	0.030046	0.030046	0.030046	0.030046	0.030046	0.030046	0.0674164	0.0674164	0.0674164	0.0674164	0.0674164	0.0674164	0.0692043	0.0692043	0.0692043	0.0692043	0.0692043	0.0692043	0.087998	0.225226	0.686776	1	1
7550	-984.201	-170.573	-813.628	0.0354234	0.0354234	0.0354234	0.0354234	0.0354234	0.0354234	0.0564888	0.0564888	0.0564888	0.0564888	0.0564888	0.0564888	0.0747544	0.0747544	0.0747544	0.0747544	0.0747544	0.0747544	0.636633	0.0148936	0.348473	1	1
7600	-982.772	-170.408	-812.364	0.0400153	0.0400153	0.0400153	0.0400153	0.0400153	0.0400153	0.0618957	0.0618957	0.0618957	0.0618957	0.0618957	0.0618957	0.0647557	0.0647557	0.0647557	0.0647557	0.0647557	0.0647557	0.33944	0.25976	0.4008	1	1
7650	-983.416	-173.692	-809.724	0.0356211	0.0356211	0.0356211	0.0356211	0.0356211	0.0356211	0.0822828	0.0822828	0.0822828	0.0822828	0.0822828	0.0822828	0.0487627	0.0487627	0.0487627	0.0487627	0.0487627	0.0487627	0.843214	0.133423	0.0233633	1	1
7700	-980.191	-170.568	-809.623	0.0641631	0.0641631	0.0641631	0.0641631	0.0641631	0.0641631	0.0581128	0.0581128	0.0581128	0.0581128	0.0581128	0.0581128	0.0443907	0.0443907	0.0443907	0.0443907	0.0443907	0.0443907	0.117742	0.187377	0.694881	1	1
7750	-981.054	-170.219	-810.835	0.0313972	0.0313972	0.0313972	0.0313972	0.0313972	0.0313972	0.0643008	0.0643008	0.0643008	0.0643008	0.0643008	0.0643008	0.0709686	0.0709686	0.0709686	0.0709686	0.0709686	0.0709686	0.247288	0.253552	0.49916	1	1
7800	-981.536	-170.538	-810.998	0.053979	0.053979	0.053979	0.053979	0.053979	0.053979	0.0522133	0.0522133	0.0522133	0.0522133	0.0522133	0.0522133	0.0604744	0.0604744	0.0604744	0.0604744	0.0604744	0.0604744	0.102566	0.702392	0.195042	1	1
7850	-980.072	-169.269	-810.803	0.0288063	0.0288063	0.0288063	0.0288063	0.0288063	0.0288063	0.0765213	0.0765213	0.0765213	0.0765213	0.0765213	0.0765213	0.0613391	0.0613391	0.0613391	0.0613391	0.0613391	0.0613391	0.531384	0.403695	0.0649218	1	1
7900	-980.782	-170.709	-810.073	0.0187761	0.0187761	0.0187761	0.0187761	0.0187761	0.0187761	0.052069	0.052069	0.052069	0.052069	0.052069	0.052069	0.0958215	0.0958215	0.0958215	0.0958215	0.0958215	0.0958215	0.494264	0.442392	0.0633434	1	1
7950	-978.853	-169.65	-809.204	0.0397284	0.0397284	0.0397284	0.0397284	0.0397284	0.0397284	0.064317	0.064317	0.064317	0.064317	0.064317	0.064317	0.0626213	0.0626213	0.0626213	0.0626213	0.0626213	0.0626213	0.567364	0.25012	0.182516	1	1
8000	-980.214	-170.867	-809.347	0.137492	0.137492	0.137492	0.137492	0.137492	0.137492	0.0160693	0.0160693	0.0160693	0.0160693	0.0160693	0.0160693	0.0131053	0.0131053	0.0131053	0.0131053	0.0131053	0.0131053	0.0864431	0.830813	0.0827434	1	1
8050	-983.367	-172.047	-811.319	0.0210354	0.0210354	0.0210354	0.0210354	0.0210354	0.0210354	0.0352109	0.0352109	0.0352109	0.0352109	0.0352109	0.0352109	0.11042	0.11042	0.11042	0.11042	0.11042	0.11042	0.410626	0.392357	0.197017	1	1
8100	-981.004	-170.19	-810.814	0.0259395	0.0259395	0.0259395	0.0259395	0.0259395	0.0259395	0.0627446	0.0627446	0.0627446	0.0627446	0.0627446	0.0627446	0.0779825	0.0779825	0.0779825	0.0779825	0.0779825	0.0779825	0.833938	0.0183158	0.147746	1	1
8150	-978.572	-169.875	-808.697	0.0495295	0.0495295	0.0495295	0.0495295	0.0495295	0.0495295	0.0546078	0.0546078	0.0546078	0.0546078	0.0546078	0.0546078	0.0625293	0.0625293	0.0625293	0.0625293	0.0625293	0.0625293	0.134522	0.734645	0.130832	1	1
8200	-981.729	-170.325	-811.404	0.072649	0.072649	0.072649	0.072649	0.072649	0.072649	0.0478825	0.0478825	0.0478825	0.0478825	0.0478825	0.0478825	0.0461351	0.0461351	0.0461351	0.0461351	0.0461351	0.0461351	0.549312	0.28898	0.161708	1	1
8250	-980.154	-169.347	-810.807	0.044822	0.044822	0.044822	0.044822	0.044822	0.044822	0.0633751	0.0633751	0.0633751	0.0633751	0.0633751	0.0633751	0.0584696	0.0584696	0.0584696	0.0584696	0.0584696	0.0584696	0.268042	0.057879	0.674079	1	1
8300	-980.709	-168.974	-811.736	0.0461401	0.0461401	0.0461401	0.0461401	0.0461401	0.0461401	0.0589062	0.0589062	0.0589062	0.0589062	0.0589062	0.0589062	0.0616204	0.0616204	0.0616204	0.0616204	0.0616204	0.0616204	0.605416	0.141052	0.253532	1	1
8350	-981.138	-170.176	-810.962	0.0212684	0.0212684	0.0212684	0.0212684	0.0212684	0.0212684	0.0662368	0.0662368	0.0662368	0.0662368	0.0662368	0.0662368	0.0791615	0.0791615	0.0791615	0.0791615	0.0791615	0.0791615	0.395894	0.286659	0.317447	1	1
8400	-982.142	-172.814	-809.328	0.0182771	0.0182771	0.0182771	0.0182771	0.0182771	0.0182771	0.0330278	0.0330278	0.0330278	0.0330278	0.0330278	0.0330278	0.115362	0.115362	0.115362	0.115362	0.115362	0.115362	0.138269	0.279302	0.582429	1	1
8450	-985.444	-175.498	-809.946	0.0686485	0.0686485	0.0686485	0.0686485	0.0686485	0.0686485	0.060811	0.060811	0.060811	0.060811	0.060811	0.060811	0.0372072	0.0372072	0.0372072	0.0372072	0.0372072	0.0372072	0.327037	0.288551	0.384412	1	1
8500	-982.574	-171.926	-810.648	0.0213077	0.0213077	0.0213077	0.0213077	0.0213077	0.0213077	0.0710496	0.0710496	0.0710496	0.0710496	0.0710496	0.0710496	0.0743094	0.0743094	0.0743094	0.0743094	0.0743094	0.0743094	0.350032	0.556765	0.0932031	1	1
8550	-981.675	-171.815	-809.861	0.0523119	0.0523119	0.0523119	0.0523119	0.0523119	0.0523119	0.0679016	0.0679016	0.0679016	0.0679016	0.0679016	0.0679016	0.0464532	0.0464532	0.0464532	0.0464532	0.0464532	0.0464532	0.177402	0.480887	0.34171	1	1
8600	-979.579	-170.09	-809.489	0.0276008	0.0276008	0.0276008	0.0276008	0.0276008	0.0276008	0.0880668	0.0880668	0.0880668	0.0880668	0.0880668	0.0880668	0.0509991	0.0509991	0.0509991	0.0509991	0.0509991	0.0509991	0.0119674	0.0148666	0.973166	1	1
8650	-981.727	-170.636	-811.091	0.0288143	0.0288143	0.0288143	0.0288143	0.0288143	0.0288143	0.0727667	0.0727667	0.0727667	0.0727667	0.0727667	0.0727667	0.0650856	0.0650856	0.0650856	0.0650856	0.0650856	0.0650856	0.5219	0.121544	0.356556	1	1
8700	-978.965	-169.911	-809.054	0.0420061	0.0420061	0.0420061	0.0420061	0.0420061	0.0420061	0.0560819	0.0560819	0.0560819	0.0560819	0.0560819	0.0560819	0.0685787	0.0685787	0.0685787	0.0685787	0.0685787	0.0685787	0.22622	0.465709	0.308071	1	1
8750	-978.617	-169.881	-808.736	0.0587991	0.0587991	0.0587991	0.0587991	0.0587991	0.0587991	0.0537907	0.0537907	0.0537907	0.0537907	0.0537907	0.0537907	0.0540769	0.0540769	0.0540769	0.0540769	0.0540769	0.0540769	0.0788944	0.0892119	0.831894	1	1
8800	-979.754	-170.155	-809.598	0.0284656	0.0284656	0.0284656	0.0284656	0.0284656	0.0284656	0.0857747	0.0857747	0.0857747	0.0857747	0.0857747	0.0857747	0.0524263	0.0524263	0.0524263	0.0524263	0.0524263	0.0524263	0.0153743	0.979526	0.00509946	1	1
8850	-979.822	-170.902	-808.92	0.0572843	0.0572843	0.0572843	0.0572843	0.0572843	0.0572843	0.0532963	0.0532963	0.0532963	0.0532963	0.0532963	0.0532963	0.0560861	0.0560861	0.0560861	0.0560861	0.0560861	0.0560861	0.729914	0.0692364	0.20085	1	1
8900	-982.938	-172.861	-810.076	0.0133947	0.0133947	0.0133947	0.0133947	0.0133947	0.0133947	0.0328835	0.0328835	0.0328835	0.0328835	0.0328835	0.0328835	0.120388	0.120388	0.120388	0.120388	0.120388	0.120388	0.413409	0.433399	0.153192	1	1
8950	-981.121	-170.068	-811.053	0.0650485	0.0650485	0.0650485	0.0650485	0.0650485	0.0650485	0.0449237	0.0449237	0.0449237	0.0449237	0.0449237	0.0449237	0.0566945	0.0566945	0.0566945	0.0566945	0.0566945	0.0566945	0.57027	0.233783	0.195947	1	1
9000	-980.943	-171.523	-809.42	0.0511389	0.0511389	0.0511389	0.0511389	0.0511389	0.0511389	0.0815264	0.0815264	0.0815264	0.0815264	0.0815264	0.0815264	0.0340014	0.0340014	0.0340014	0.0340014	0.0340014	0.0340014	0.0649738	0.423257	0.511769	1	1
9050	-980.085	-169.554	-810.532	0.0314146	0.0314146	0.0314146	0.0314146	0.0314146	0.0314146	0.062489	0.062489	0.062489	0.062489	0.062489	0.062489	0.072763	0.072763	0.072763	0.072763	0.072763	0.072763	0.362939	0.384719	0.252341	1	1
9100	-978.658	-169.299	-809.359	0.027021	0.027021	0.027021	0.027021	0.027021	0.027021	0.0718204	0.0718204	0.0718204	0.0718204	0.0718204	0.0718204	0.0678252	0.0678252	0.0678252	0.0678252	0.0678252	0.0678252	0.3815	0.574216	0.0442843	1	1
9150	-979.546	-170.408	-809.138	0.0535167	0.0535167	0.0535167	0.0535167	0.0535167	0.0535167	0.0628042	0.0628042	0.0628042	0.0628042	0.0628042	0.0628042	0.0503457	0.0503457	0.0503457	0.0503457	0.0503457	0.0503457	0.0950948	0.571935	0.332971	1	1
9200	-979.102	-169.684	-809.418	0.0229933	0.0229933	0.0229933	0.0229933	0.0229933	0.0229933	0.0862433	0.0862433	0.0862433	0.0862433	0.0862433	0.0862433	0.0574301	0.0574301	0.0574301	0.0574301	0.0574301	0.0574301	0.927167	0.0563856	0.0164471	1	1
9250	-981.941	-172.479	-809.462	0.0245313	0.0245313	0.0245313	0.0245313	0.0245313	0.0245313	0.0673145	0.0673145	0.0673145	0.0673145	0.0673145	0.0673145	0.0748208	0.0748208	0.0748208	0.0748208	0.0748208	0.0748208	0.55697	0.0351891	0.407841	1	1
9300	-980.351	-170.999	-809.351	0.0132032	0.0132032	0.0132032	0.0132032	0.0132032	0.0132032	0.040486	0.040486	0.040486	0.040486	0.040486	0.040486	0.112977	0.112977	0.112977	0.112977	0.112977	0.112977	0.369011	0.231941	0.399048	1	1
9350	-979.424	-169.098	-810.326	0.0342158	0.0342158	0.0342158	0.0342158	0.0342158	0.0342158	0.0592456	0.0592456	0.0592456	0.0592456	0.0592456	0.0592456	0.0732053	0.0732053	0.0732053	0.0732053	0.0732053	0.0732053	0.407145	0.45218	0.140675	1	1
9400	-979.929	-170.889	-809.04	0.060682	0.060682	0.060682	0.060682	0.060682	0.060682	0.0741837	0.0741837	0.0741837	0.0741837	0.0741837	0.0741837	0.0318009	0.0318009	0.0318009	0.0318009	0.0318009	0.0318009	0.266521	0.282944	0.450535	1	1
9450	-981.777	-171.972	-809.805	0.0576949	0.0576949	0.0576949	0.0576949	0.0576949	0.0576949	0.0505886	0.0505886	0.0505886	0.0505886	0.0505886	0.0505886	0.0583831	0.0583831	0.0583831	0.0583831	0.0583831	0.0583831	0.12288	0.486014	0.391106	1	1
