Iteration	Posterior	Likelihood	Prior	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	w_graph[1]	w_graph[2]	w_graph[3]	y_marginal	y_subdominant
4550	-957.22	-146.435	-810.786	0.13389	0.10753	0.042044	0.0428383	0.156938	0.156114	0.0304574	0.0369481	0.038437	0.0371883	0.0306462	0.0282205	0.00247383	0.0465095	0.0475839	0.046571	0.0023087	0.0133005	0.016162	0.0166199	0.967218	0	0.3391167
4600	-957.111	-147.108	-810.004	0.104366	0.08331	0.0378745	0.0411639	0.131867	0.13265	0.0395447	0.0435271	0.0455432	0.0467921	0.0421661	0.0388604	0.00695385	0.0566528	0.0581536	0.0594508	0.00656245	0.0245604	0.00588443	0.0780873	0.916028	0	0.4400415
4650	-957.551	-147.195	-810.356	0.122933	0.111049	0.0219793	0.0220935	0.129816	0.128093	0.0386252	0.0422972	0.0439702	0.0439811	0.0384272	0.0357266	0.00299887	0.0593301	0.0608238	0.0608977	0.0029079	0.0340503	0.0182687	0.0157344	0.965997	0	0.667363
4700	-961.457	-150.307	-811.15	0.151915	0.14157	0.128605	0.130968	0.162057	0.162541	0.0101016	0.0125952	0.014319	0.0140682	0.0094796	0.00792086	0.00288758	0.0140097	0.0152733	0.0151502	0.00247544	0.00406362	0.0167974	0.160772	0.822431	0	0.3339532
4750	-960.041	-149.061	-810.979	0.0468765	0.0370436	0.00568486	0.00584816	0.0537426	0.0534702	0.0587548	0.0578576	0.0575804	0.0577923	0.0595035	0.056919	0.00583217	0.123253	0.122899	0.123152	0.0055666	0.0682229	0.00761418	0.021283	0.971103	0	0.5467565
4800	-961.034	-149.121	-811.913	0.123813	0.0979407	0.0576159	0.0600781	0.150779	0.151084	0.0344288	0.0388702	0.0401423	0.0384417	0.0335884	0.0311979	0.00300362	0.0422046	0.0429286	0.0416821	0.00260669	0.00959549	0.0120412	0.0274198	0.960539	0	0.2384836
4850	-957.45	-146.961	-810.49	0.144243	0.142852	0.0260515	0.0259771	0.141039	0.14033	0.0358287	0.0361178	0.0381919	0.038412	0.0345546	0.0324678	0.00137239	0.0411944	0.0425575	0.0427128	0.00132878	0.0347691	0.0096582	0.0103346	0.980007	0	0.9517896
4900	-959.019	-148.587	-810.432	0.0625024	0.0409426	0.0146321	0.0150504	0.0710085	0.0702752	0.0616728	0.0600136	0.0604083	0.0617982	0.0644071	0.0607581	0.0145383	0.0927797	0.0931209	0.0946634	0.0141845	0.0472439	0.0327648	0.0591732	0.908062	0	0.4336097
4950	-957.877	-147.546	-810.33	0.048937	0.0252352	0.00296483	0.00306678	0.0561838	0.055751	0.0600695	0.0618825	0.0609876	0.0623356	0.065416	0.0640995	0.008383	0.121125	0.120233	0.121849	0.00799919	0.0534815	0.00783403	0.0291981	0.962968	0	0.3967397
5000	-963.003	-152.804	-810.198	0.0212508	0.00964872	0.00330448	0.00342979	0.0233936	0.0234378	0.0955334	0.0877168	0.0863467	0.0900366	0.0995707	0.0980417	0.0182399	0.092856	0.0920865	0.0946662	0.0174189	0.0430214	0.030158	0.0715511	0.898291	0	0.3210743
5050	-957.759	-148.196	-809.563	0.100431	0.0824609	0.0323146	0.0326528	0.108354	0.10634	0.0477379	0.0502507	0.0531086	0.0537112	0.0483529	0.0442056	0.00827408	0.0618151	0.0639898	0.0646495	0.00810151	0.0332494	0.0474943	0.039271	0.913235	0	0.5586571
5100	-959.45	-149.001	-810.449	0.0739571	0.0677189	0.00783752	0.00790324	0.0764797	0.0747839	0.0632851	0.0629521	0.0646033	0.065381	0.0639352	0.0603927	0.00690987	0.0771345	0.0780689	0.0785597	0.00682531	0.063272	0.0200924	0.0230577	0.95685	0	0.8517979
5150	-961.755	-147.893	-813.862	0.0419669	0.0201295	0.00270419	0.00276663	0.0462333	0.0458325	0.081447	0.0824441	0.081558	0.0834266	0.0869557	0.0856014	0.00679217	0.0943272	0.0936804	0.0952632	0.00676419	0.042107	0.0192001	0.0262147	0.954585	0	0.39313
5200	-964.761	-152.311	-812.45	0.0380068	0.0220226	0.00904372	0.00925814	0.0402366	0.0394476	0.0937394	0.0893734	0.0901011	0.0922554	0.0966945	0.0926216	0.0193643	0.0687908	0.0691375	0.0703998	0.0189195	0.040587	0.0302549	0.167347	0.802398	0	0.4484537
5250	-964.48	-151.648	-812.832	0.0672658	0.0391585	0.00983794	0.00996301	0.0724835	0.0708263	0.0765535	0.0802005	0.0811168	0.0820554	0.0800442	0.0767852	0.00780444	0.0678743	0.0684756	0.0691871	0.00788298	0.0324848	0.0431398	0.0497493	0.907111	0	0.4384744
5300	-962.683	-150.078	-812.605	0.0799989	0.0546549	0.00650957	0.00657403	0.0910692	0.0896213	0.0544327	0.0600607	0.0597607	0.0602038	0.0585113	0.0564892	0.00621879	0.088591	0.0883873	0.0887418	0.00621946	0.0439553	0.0217839	0.00890567	0.96931	0	0.491631
5350	-959.531	-149.069	-810.462	0.0630485	0.045258	0.0209487	0.0221401	0.075558	0.0760239	0.064036	0.0621937	0.0627499	0.0642068	0.0659155	0.0621106	0.0132672	0.0827095	0.0831204	0.0845319	0.0125221	0.0396592	0.0156119	0.0827075	0.901681	0	0.413493
5400	-959.917	-150.434	-809.483	0.108582	0.0905425	0.0629498	0.0665437	0.126822	0.127986	0.0376536	0.0406542	0.0447828	0.0463792	0.0394748	0.0355146	0.0115028	0.0404827	0.0431323	0.0444498	0.0111716	0.0213743	0.00424809	0.226914	0.768838	0	0.4936903
5450	-962.69	-151.499	-811.191	0.114772	0.0939744	0.0466352	0.0468557	0.120031	0.117115	0.0457622	0.0513932	0.0569188	0.057342	0.0459411	0.0418385	0.00718891	0.0405018	0.0432079	0.0436263	0.0070511	0.0198456	0.0818853	0.0378084	0.880306	0	0.5103959
5500	-961.005	-150.6	-810.405	0.073874	0.0642964	0.00410463	0.00416201	0.0791948	0.078026	0.0525227	0.0544581	0.054497	0.0548662	0.0543362	0.0523601	0.00382993	0.097727	0.0977683	0.0981907	0.00379691	0.0719891	0.00645431	0.0191894	0.974356	0	0.7596662
5550	-966.833	-154.941	-811.892	0.0283236	0.011212	0.00738604	0.00803039	0.0335934	0.0344998	0.0712847	0.0620222	0.0599089	0.0645037	0.074113	0.0740509	0.0428303	0.116568	0.115351	0.119392	0.0360493	0.0408818	0.0131631	0.109248	0.877589	0	0.134066
5600	-959.018	-149.36	-809.658	0.0584067	0.0371859	0.00592477	0.00610963	0.0658799	0.064845	0.0636177	0.0654381	0.0652649	0.0668216	0.0685037	0.0659975	0.0108923	0.0966952	0.0965613	0.0979586	0.0105678	0.0533294	0.0139415	0.0473795	0.938679	0	0.5077493
5650	-961.404	-152.431	-808.972	0.0628714	0.0582543	0.026761	0.0271278	0.0652389	0.0639833	0.0694858	0.0640764	0.0690369	0.0706556	0.0700382	0.0622102	0.0218423	0.0620642	0.0640407	0.0647148	0.0216207	0.0559773	0.038822	0.149013	0.812165	0	0.9358083
5700	-961.372	-150.85	-810.522	0.0210745	0.00968548	0.00296451	0.00306286	0.0236626	0.0236938	0.089892	0.0813183	0.0798795	0.0836876	0.0948998	0.0939881	0.0143657	0.104868	0.103757	0.107335	0.014301	0.0475646	0.0388583	0.0353998	0.925742	0	0.3213204
5750	-960.098	-149.609	-810.489	0.0308432	0.018336	0.00680416	0.00699626	0.0332724	0.0324605	0.0811715	0.0722662	0.0720562	0.0741779	0.083736	0.0786028	0.0273708	0.0972808	0.0971103	0.0989136	0.0266137	0.0619876	0.035096	0.124162	0.840742	0	0.4852681
5800	-960.382	-150.623	-809.759	0.0909185	0.0652352	0.0316803	0.0324877	0.101607	0.100858	0.0543416	0.0584074	0.0616234	0.0625124	0.0562458	0.0523148	0.0136424	0.0579227	0.0594695	0.0601888	0.0128121	0.0277326	0.0353369	0.100198	0.864465	0	0.4285735
5850	-962.792	-152.822	-809.97	0.0586989	0.044313	0.0205681	0.0212793	0.0638424	0.0627584	0.0773684	0.075732	0.0795939	0.082222	0.0814221	0.0764709	0.0191492	0.0569882	0.0588521	0.0603349	0.0192458	0.0411603	0.00612459	0.250684	0.743191	0	0.6225004
5900	-959.572	-149.55	-810.022	0.0424482	0.0392471	0.00413779	0.00414405	0.0420021	0.0388559	0.0765977	0.0702007	0.071835	0.0720397	0.0757743	0.0680379	0.0100015	0.0940939	0.095549	0.0957346	0.00992432	0.0893763	0.0526076	0.0121565	0.935236	0	0.9819746
5950	-958.488	-146.87	-811.618	0.0324759	0.0273011	0.000841267	0.000845792	0.0341756	0.033841	0.086803	0.0874136	0.0870031	0.0875669	0.0887667	0.0873571	0.00221432	0.0903219	0.0900719	0.0904308	0.00222383	0.0703464	0.0099062	0.00364369	0.98645	0	0.7738214
6000	-960.095	-149.992	-810.103	0.119053	0.0958783	0.02064	0.0206005	0.137629	0.136558	0.0446479	0.0512098	0.0517683	0.0500756	0.0450219	0.0428959	0.00259623	0.0531435	0.0533739	0.0524402	0.00258256	0.0198854	0.0159639	0.000968782	0.983067	0	0.4105778
6050	-957.704	-148.066	-809.638	0.0817782	0.0789077	0.0190399	0.0193061	0.084858	0.0842625	0.0606037	0.058307	0.0615814	0.0628718	0.0611411	0.0565097	0.00783596	0.0639594	0.0657063	0.0664089	0.00779503	0.0591273	0.0106426	0.0593999	0.929957	0	0.9715054
6100	-964.72	-155.039	-809.681	0.0448096	0.0404325	0.0122432	0.0124016	0.047222	0.0468566	0.0979403	0.0949455	0.0975501	0.0991104	0.0988222	0.0933521	0.00909236	0.050729	0.0514776	0.05197	0.00898427	0.0420607	0.0355526	0.0695246	0.894923	0	0.8250535
6150	-959.46	-147.788	-811.672	0.0807171	0.0441282	0.0161904	0.0176544	0.101378	0.101984	0.0520872	0.0557253	0.055996	0.0573356	0.0564662	0.0541007	0.00910215	0.0864861	0.0867222	0.0883974	0.00848525	0.0270439	0.00404778	0.0661331	0.929819	0	0.2674475
6200	-961.774	-151.362	-810.412	0.0393453	0.016342	0.00440805	0.00446375	0.0434255	0.0432946	0.0947106	0.0935035	0.0926522	0.0951717	0.0995994	0.0989599	0.00619642	0.0779971	0.0775037	0.0792343	0.0063625	0.0268295	0.0461431	0.00320437	0.950653	0	0.2697937
6250	-961.523	-151.211	-810.311	0.0363156	0.0294318	0.00583171	0.00603843	0.0420908	0.0419424	0.06924	0.0665718	0.0664866	0.0679467	0.0716914	0.0687588	0.0137275	0.109298	0.109251	0.110192	0.0130731	0.0721121	0.0131732	0.029883	0.956944	0	0.6097747
6300	-957.756	-147.984	-809.772	0.0711508	0.0405813	0.016369	0.0174496	0.0868963	0.0874998	0.0658099	0.0684504	0.0688067	0.070123	0.069335	0.0668715	0.0092968	0.0754719	0.0756742	0.0767873	0.00851096	0.0249158	0.0110171	0.0612608	0.927722	0	0.2750525
6350	-959.729	-149.758	-809.972	0.0553423	0.0231101	0.00654978	0.00675336	0.0616771	0.0615657	0.0835102	0.086473	0.0862361	0.0881431	0.0888266	0.0872231	0.00933598	0.0733297	0.0732055	0.0744169	0.00873211	0.0255693	0.0130821	0.0646421	0.922276	0	0.2784937
6400	-962.244	-150.436	-811.808	0.0327518	0.0258052	0.00495646	0.00502199	0.0338758	0.0322764	0.0891537	0.0832413	0.0842611	0.0853696	0.090884	0.0845364	0.0137933	0.083123	0.083882	0.0847533	0.0138276	0.0684872	0.0138191	0.11358	0.872601	0	0.7847283
6450	-959.316	-149.511	-809.805	0.0563921	0.0333441	0.00754461	0.00770635	0.062265	0.0610323	0.0696373	0.0698623	0.0699018	0.0714257	0.0736785	0.0706355	0.0129596	0.0906277	0.0906496	0.0919606	0.0127667	0.0476101	0.0346959	0.0431045	0.9222	0	0.4563369
6500	-958.621	-148.221	-810.4	0.0296509	0.0196351	0.00309579	0.00315826	0.0316133	0.0307167	0.0830039	0.0786073	0.0783205	0.0797828	0.0859623	0.0819205	0.012546	0.100383	0.100151	0.101435	0.0123844	0.067633	0.01544	0.0651458	0.919414	0	0.6108556
6550	-962.025	-151.304	-810.721	0.0660588	0.0415961	0.0130561	0.0136579	0.0749393	0.0738479	0.0636322	0.0652577	0.0666796	0.0692058	0.0692396	0.0660606	0.0169567	0.0785633	0.0794384	0.0814808	0.016456	0.0438733	0.00670068	0.129497	0.863803	0	0.4786058
6600	-960.087	-150.533	-809.554	0.0435025	0.0133746	0.00518348	0.0053968	0.0467641	0.046732	0.0633621	0.0579711	0.0565462	0.0586206	0.0651025	0.0636798	0.0281029	0.12753	0.126248	0.12873	0.0233438	0.039809	0.00127197	0.0955482	0.90318	0	0.1962229
6650	-963.924	-154.375	-809.549	0.0406184	0.0347341	0.0162762	0.0165247	0.0424992	0.0406388	0.0668448	0.0579786	0.0607851	0.061847	0.067723	0.0583751	0.0414392	0.0894765	0.0911079	0.0917763	0.0409757	0.0803796	0.0361015	0.204217	0.759681	0	0.8645794
6700	-966.101	-153.238	-812.863	0.05569	0.0263761	0.0160102	0.0162614	0.0585036	0.0579062	0.082376	0.081247	0.0822114	0.0835093	0.0844931	0.0819076	0.0208515	0.0667294	0.0672485	0.0681538	0.0202143	0.0303106	0.0648102	0.161639	0.77355	0	0.249709
6750	-958.952	-148.624	-810.328	0.0282279	0.0264741	0.0034421	0.00346387	0.0286536	0.0276102	0.0799655	0.0741169	0.0752279	0.0757356	0.0805492	0.0742771	0.0130893	0.0988811	0.0996286	0.0999729	0.0131254	0.0975587	0.00705956	0.0695842	0.923356	0	0.9893764
6800	-959.644	-149.141	-810.503	0.0751752	0.0587347	0.0119723	0.0121278	0.0810714	0.0790713	0.0637675	0.0652795	0.0666245	0.067458	0.0657554	0.0617412	0.00675352	0.0757179	0.076913	0.0777398	0.00680103	0.0472958	0.0335183	0.036619	0.929863	0	0.6310469
6850	-964.97	-154.52	-810.45	0.0238116	0.00814831	0.00477147	0.00491794	0.0248624	0.0249138	0.0998856	0.0874444	0.0855749	0.0894224	0.102907	0.10283	0.02606	0.083112	0.0820767	0.0847019	0.0261146	0.0384446	0.131478	0.0323705	0.836152	0	0.1838285
6900	-957.529	-148.248	-809.281	0.0716655	0.069771	0.0023591	0.00237318	0.0736084	0.073275	0.0555428	0.0556175	0.0558571	0.0560886	0.0559812	0.0549134	0.00212158	0.0939957	0.0941492	0.0943042	0.00210261	0.086274	0.00305336	0.00617826	0.990768	0	0.9308397
6950	-961.28	-151.232	-810.048	0.105218	0.08554	0.0407111	0.0416728	0.114195	0.112271	0.0425424	0.045126	0.049315	0.0504054	0.0436386	0.0393888	0.0108336	0.0560106	0.0598138	0.0610222	0.0106734	0.0316228	0.0318486	0.129517	0.838635	0	0.5790639
7000	-957.446	-147.416	-810.03	0.0294027	0.0231159	0.00140519	0.00142591	0.0311193	0.0305186	0.0733448	0.072154	0.0718283	0.072589	0.0756364	0.0732112	0.00700456	0.11438	0.114118	0.114776	0.00683762	0.0871318	0.00343124	0.0312943	0.965274	0	0.7405981
7050	-958.346	-148.079	-810.266	0.0269705	0.0181476	0.00408098	0.00417807	0.028781	0.0279414	0.080186	0.073459	0.0733177	0.0746912	0.0820326	0.0767484	0.0203086	0.105352	0.105236	0.106413	0.0194788	0.0726765	0.00211216	0.112317	0.885571	0	0.6146947
7100	-957.399	-147.6	-809.799	0.0449759	0.0352321	0.00592657	0.00606793	0.0484722	0.0472893	0.0740722	0.0715185	0.0722017	0.0735898	0.0769254	0.0725472	0.0123615	0.0918363	0.0923278	0.0934509	0.012223	0.0689817	0.00933627	0.0751894	0.915474	0	0.7170795
7150	-959.977	-150.945	-809.032	0.0370756	0.0190819	0.00425231	0.00448768	0.0431488	0.0433272	0.0810083	0.0800472	0.0792471	0.0813943	0.0848423	0.0832305	0.0117398	0.0989901	0.0985574	0.100094	0.0103777	0.0390982	0.00479922	0.0506807	0.94452	0	0.3355813
7200	-962.775	-152.256	-810.519	0.067061	0.0489225	0.0234572	0.0239814	0.0717264	0.070444	0.0757177	0.0761654	0.0802014	0.0819809	0.0781147	0.0732856	0.0159952	0.0529916	0.054819	0.0558066	0.0157502	0.0335792	0.0395805	0.187458	0.772961	0	0.5479925
7250	-959.703	-149.756	-809.947	0.0469741	0.0201263	0.00773409	0.00824814	0.0553708	0.0556847	0.0553912	0.0508066	0.0497139	0.0522073	0.0589824	0.057483	0.0262848	0.127704	0.126653	0.130095	0.0233328	0.0472081	0.0123137	0.0685079	0.919178	0	0.2404354
7300	-958.113	-147.189	-810.924	0.0836212	0.0297169	0.00760124	0.00796831	0.100033	0.100099	0.0554817	0.0613706	0.0611255	0.0616816	0.0609617	0.0598577	0.00584113	0.0930805	0.0928677	0.0935129	0.00539034	0.0197891	0.00733807	0.0304335	0.962228	0	0.1794973
7350	-960.047	-149.715	-810.333	0.0619058	0.0599224	0.000744283	0.000748625	0.0635008	0.0633732	0.0765322	0.0772574	0.0771576	0.0774704	0.0773666	0.0768986	0.000761979	0.0727381	0.0726963	0.0728302	0.000757843	0.0673375	0.00143929	0.00362063	0.99494	0	0.9297754
7400	-964.674	-155.659	-809.015	0.038502	0.0313389	0.0263369	0.0267714	0.0409023	0.0413259	0.0788796	0.0725865	0.0739793	0.0747132	0.0792343	0.0745787	0.0453669	0.065986	0.0665916	0.0668803	0.0439199	0.0521063	0.0377732	0.460206	0.502021	0	0.4853451
7450	-956.575	-147.216	-809.359	0.114866	0.100321	0.00964816	0.00989392	0.139854	0.139545	0.0467134	0.0517744	0.0514677	0.0513649	0.0490038	0.0478385	0.00101925	0.0532281	0.0530814	0.0530017	0.000991483	0.0263877	0.00482457	0.00398149	0.991194	0	0.5269241
7500	-960.455	-150.933	-809.522	0.0676194	0.0287813	0.013002	0.0132972	0.0741244	0.0737857	0.073273	0.0759533	0.0765033	0.0777139	0.0769583	0.0747598	0.0137057	0.0734341	0.0737501	0.0747268	0.0130075	0.0256042	0.0278727	0.0964527	0.875675	0	0.2396957
7550	-962.18	-152.141	-810.039	0.0784051	0.0717696	0.0201397	0.0205691	0.0813141	0.078576	0.0639394	0.0609001	0.0665154	0.068303	0.0655029	0.0599646	0.0122796	0.0588707	0.0627515	0.064025	0.0124447	0.0537295	0.0124265	0.151425	0.836148	0	0.9319744
7600	-960.627	-151.092	-809.534	0.0897392	0.0668158	0.0278528	0.0280945	0.0979328	0.0960648	0.0498547	0.0522902	0.0545946	0.0551169	0.0510591	0.0473183	0.0147805	0.0714338	0.0727446	0.0733162	0.0144334	0.0365578	0.0581041	0.0296095	0.912286	0	0.4582902
7650	-963.712	-152.385	-811.328	0.0338821	0.0215194	0.0104514	0.0107595	0.0364836	0.03505	0.0632887	0.0532206	0.0536515	0.0551895	0.065076	0.0586159	0.0492497	0.108203	0.108539	0.1101	0.0475901	0.0791301	0.026038	0.213401	0.760561	0	0.5316175
7700	-958.724	-147.683	-811.041	0.0563039	0.0292252	0.00481903	0.00516911	0.068612	0.068808	0.0679639	0.0712949	0.0706764	0.0722214	0.0733475	0.0721353	0.00634765	0.0977949	0.0973756	0.0987579	0.00570179	0.0334456	0.00258995	0.0321288	0.965281	0	0.3107725
7750	-959.553	-149.824	-809.73	0.0736833	0.0633093	0.0185152	0.0188682	0.078	0.0760199	0.0650937	0.0634125	0.0668619	0.0682653	0.0665073	0.0609217	0.0115284	0.0666963	0.0691589	0.0702653	0.0114872	0.0514058	0.025386	0.101982	0.872632	0	0.7794418
7800	-961.101	-150.785	-810.316	0.10653	0.0882657	0.0519071	0.0531894	0.117384	0.116958	0.0457105	0.0492646	0.0539647	0.0549463	0.0464681	0.0421836	0.010475	0.0420412	0.0441367	0.0448204	0.00985576	0.0218987	0.0352693	0.124781	0.83995	0	0.5160552
7850	-958.495	-148.866	-809.629	0.0877521	0.0548657	0.0139998	0.0142362	0.100211	0.0989674	0.0549911	0.0610759	0.0618401	0.0620554	0.0583431	0.0557469	0.00856629	0.0756949	0.0761528	0.0763975	0.00824128	0.0308631	0.0269367	0.0300391	0.943024	0	0.3849496
7900	-959.703	-147.67	-812.033	0.0255676	0.0164138	0.000594967	0.000605933	0.0277958	0.0276159	0.0723565	0.0734126	0.0726278	0.0735069	0.0756385	0.074754	0.00438157	0.12588	0.125309	0.126034	0.00411977	0.0733851	0.00301723	0.012911	0.984072	0	0.5619077
7950	-961.217	-151.103	-810.114	0.0458453	0.0366448	0.0052614	0.00550999	0.052035	0.0516566	0.0651762	0.064362	0.0645742	0.0664052	0.0687913	0.0658249	0.0147107	0.102075	0.102171	0.10321	0.0137548	0.071991	0.00175952	0.0532007	0.94504	0	0.6735504
8000	-962.296	-150.89	-811.406	0.0452153	0.0155357	0.0102068	0.010511	0.0489044	0.0494486	0.0866418	0.0814126	0.0803335	0.0834198	0.0895289	0.0890832	0.019682	0.0814609	0.0808267	0.083192	0.0186711	0.0259257	0.0517793	0.0817388	0.866482	0	0.1278229
8050	-957.695	-146.882	-810.813	0.0954377	0.0434545	0.00551655	0.00567488	0.111701	0.111524	0.0611009	0.0710665	0.0704851	0.0683412	0.0653123	0.0640138	0.002451	0.0689791	0.0686295	0.0667761	0.00219573	0.0173402	0.000269915	0.0254626	0.974267	0	0.2593247
8100	-958.959	-149.523	-809.436	0.0799998	0.0590254	0.0246401	0.0248693	0.0889515	0.0879375	0.0594597	0.0608157	0.062156	0.0627409	0.0607735	0.0572866	0.0106412	0.0713436	0.0721236	0.0726623	0.010442	0.0341312	0.0492511	0.0223584	0.928391	0	0.4284233
8150	-959.823	-150.317	-809.507	0.0581366	0.056289	0.0127776	0.0128232	0.0586648	0.0578703	0.0834986	0.080308	0.0830415	0.0839174	0.0830151	0.0776312	0.00698116	0.0599984	0.0610566	0.0614044	0.00692253	0.0556636	0.0299674	0.0325883	0.937444	0	0.9661251
8200	-959.202	-150.077	-809.125	0.113329	0.084388	0.0205836	0.0207002	0.131484	0.130279	0.0445537	0.0518736	0.0527063	0.0514073	0.0458271	0.0434787	0.00399522	0.0600099	0.0604232	0.0596032	0.00387459	0.0214839	0.019538	0.00761956	0.972842	0	0.382221
8250	-964.862	-155.06	-809.801	0.124972	0.119264	0.106208	0.107353	0.129962	0.130121	0.0226529	0.0217264	0.0248806	0.0252459	0.0221919	0.019077	0.016307	0.0298222	0.0315254	0.0317419	0.0152846	0.0216641	0.0356307	0.306141	0.658228	0	0.732413
8300	-957.112	-147.681	-809.43	0.0780769	0.0582979	0.0160242	0.0165077	0.091821	0.0912978	0.053683	0.0558798	0.0564144	0.0572026	0.0562387	0.0534476	0.00845571	0.0852838	0.0856726	0.0864603	0.00811531	0.0411208	0.0197849	0.0293745	0.950841	0	0.462366
8350	-959.476	-149.852	-809.624	0.0404558	0.0110825	0.0044119	0.00457761	0.0443815	0.0447095	0.0930815	0.0911018	0.0900424	0.0933297	0.0974201	0.0970614	0.00942182	0.0831189	0.0825116	0.084973	0.00878782	0.0195312	0.0164978	0.0522383	0.931264	0	0.1488022
8400	-959.906	-150.338	-809.569	0.0359707	0.0242074	0.00729225	0.00752782	0.0391485	0.0376223	0.0622092	0.0541203	0.0542644	0.055542	0.0640686	0.0577049	0.0306905	0.118094	0.11823	0.11979	0.0295369	0.0839799	0.0009156	0.143421	0.855663	0	0.6095483
8450	-957.416	-147.204	-810.212	0.0728674	0.0573349	0.00812957	0.00879144	0.0889867	0.0892781	0.0662606	0.0703112	0.0705855	0.0729365	0.0722469	0.0704829	0.0043347	0.0674123	0.0675465	0.0689673	0.00420288	0.0393246	0.000401545	0.0396474	0.959951	0	0.5671369
8500	-956.808	-147.106	-809.702	0.0594838	0.0282677	0.00163674	0.00167229	0.0694453	0.0693432	0.0796756	0.0865438	0.0854922	0.0861734	0.086085	0.0855852	0.00145011	0.0776086	0.0770288	0.0774292	0.00143092	0.0256481	0.00537078	0.0061412	0.988488	0	0.3223292
8550	-959.767	-148.933	-810.834	0.064828	0.054714	0.0226142	0.0231132	0.0707037	0.0694773	0.0581821	0.0535955	0.0555364	0.0565767	0.0590369	0.052589	0.0183031	0.0854128	0.0870654	0.0881166	0.0178765	0.0622586	0.0308595	0.093908	0.875232	0	0.7026094
8600	-963.22	-151.338	-811.882	0.0336019	0.00788925	0.00342522	0.00361381	0.0365651	0.0370017	0.0834825	0.0750536	0.073157	0.078103	0.088971	0.0897649	0.0161104	0.108032	0.106298	0.112107	0.0158412	0.0309827	0.0359878	0.0488197	0.915193	0	0.1443183
8650	-962.703	-148.735	-813.968	0.0345445	0.0247047	0.00395109	0.00402776	0.0365462	0.0349581	0.0730208	0.068191	0.0683033	0.0694775	0.0756098	0.0706527	0.0158786	0.107513	0.107614	0.108826	0.0157006	0.0804807	0.00578911	0.0898193	0.904392	0	0.6926787
8700	-959.01	-149.267	-809.743	0.0655761	0.0519793	0.0201376	0.0208352	0.0727933	0.0720675	0.0676389	0.0659647	0.0686445	0.0705358	0.0702457	0.0648844	0.0156626	0.0686905	0.0703041	0.0716599	0.0153847	0.0469951	0.0161342	0.13654	0.847325	0	0.642309
8750	-959.57	-149.901	-809.668	0.0285641	0.0251915	0.00167994	0.00168664	0.0289687	0.0274599	0.0785119	0.0738729	0.0742751	0.0746849	0.0790699	0.0737257	0.00967164	0.105443	0.105726	0.106029	0.00967304	0.0957667	0.0319015	0.00972531	0.958373	0	0.9042171
8800	-962.143	-151.844	-810.299	0.0169078	0.00689967	0.00269179	0.00279992	0.0182821	0.0180601	0.0835001	0.06787	0.0660057	0.0697472	0.0874138	0.0850604	0.0296296	0.116867	0.115061	0.119426	0.0295233	0.0642542	0.0647961	0.0614237	0.87378	0	0.3190257
8850	-961.886	-150.497	-811.389	0.0258523	0.0179601	0.00392339	0.00399397	0.0278403	0.0267721	0.0768608	0.0686299	0.0683984	0.0700764	0.0794759	0.0737332	0.0224647	0.109964	0.109798	0.111158	0.0223181	0.0807794	0.0470948	0.0403612	0.912544	0	0.6292764
8900	-957.958	-147.805	-810.153	0.0234753	0.0166883	0.00260144	0.00264868	0.0248956	0.024048	0.0778457	0.0715188	0.0712747	0.0722751	0.0795928	0.0745206	0.0147335	0.114932	0.114692	0.115744	0.0144343	0.084079	0.00763747	0.0736574	0.918705	0	0.6735891
8950	-958.903	-149.406	-809.497	0.0426814	0.029238	0.00196326	0.00199931	0.0464924	0.0459031	0.0759807	0.0778434	0.077183	0.0782773	0.0802668	0.0785674	0.00453976	0.0978604	0.0973148	0.0982903	0.00453996	0.0610588	0.00802963	0.0240292	0.967941	0	0.602792
9000	-959.54	-148.79	-810.75	0.0618608	0.0293898	0.0160531	0.0172235	0.0734746	0.0746606	0.0754763	0.0763658	0.076655	0.0790481	0.0794367	0.0768337	0.013776	0.0707444	0.0708736	0.0726691	0.012618	0.022841	0.00201883	0.12815	0.869831	0	0.2138723
9050	-959.973	-149.437	-810.536	0.0444513	0.0175525	0.00501255	0.00514579	0.047896	0.0476165	0.0815944	0.0801072	0.0793131	0.080869	0.084562	0.082584	0.0110566	0.095655	0.0949415	0.0964998	0.0105994	0.0345432	0.00104144	0.0880067	0.910952	0	0.2852826
9100	-959.918	-149.304	-810.614	0.0257887	0.0206118	0.00385215	0.00389796	0.0269381	0.0257709	0.0864572	0.0791932	0.0797216	0.0808558	0.0879795	0.0811701	0.0173837	0.0945613	0.0948742	0.0956147	0.0172616	0.0780675	0.039269	0.0549566	0.905774	0	0.7773357
9150	-958.278	-148.172	-810.106	0.067215	0.05095	0.00260934	0.00262498	0.0731904	0.0720425	0.0675043	0.0721168	0.071452	0.0719461	0.0711478	0.0693993	0.00248492	0.0836905	0.0831629	0.083565	0.00254637	0.0523519	0.015805	0.00391646	0.980279	0	0.6382053
