Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null
18650	-984.462	-172.076	-812.387	0.211955	0.348457	0.508776	0.946503	0.08128561	0.8929566	0.9465033	0.5087758	0.3484572	0.2119552	0.005033162	0.07625244	0.1070434	69.38825	0.03300555	0.106159	0.106159	0.106159	0.106159	0.106159	0.106159	0.0442257	0.0442257	0.0442257	0.0442257	0.0442257	0.0442257	0.0162818	0.0162818	0.0162818	0.0162818	0.0162818	0.0162818	69.38825	1758.837	0.06191947	0.01033756	0.217364	0.772299	0.0103376	0.7722986	0.9896624	0.2173639
18700	-979.742	-169.548	-810.194	0.19934	0.550842	0.125166	0.565098	0.1123944	0.9659865	0.5650981	0.1251664	0.5508422	0.1993401	0.049647	0.06274736	0.03401348	69.38825	0.07048619	0.0402089	0.0402089	0.0402089	0.0402089	0.0402089	0.0402089	0.0640366	0.0640366	0.0640366	0.0640366	0.0640366	0.0640366	0.0624212	0.0624212	0.0624212	0.0624212	0.0624212	0.0624212	69.38825	1758.837	0.4417215	0.4113284	0.0694626	0.519209	0.411328	0.519209	0.5886716	0.06946256
18750	-981.938	-171.307	-810.631	0.712777	0.921012	0.178455	0.396389	0.09992494	0.9416512	0.3963891	0.1784548	0.9210124	0.7127769	0.02796529	0.07195966	0.05834881	69.38825	0.05050747	0.0116757	0.0116757	0.0116757	0.0116757	0.0116757	0.0116757	0.0466348	0.0466348	0.0466348	0.0466348	0.0466348	0.0466348	0.108356	0.108356	0.108356	0.108356	0.108356	0.108356	69.38825	1758.837	0.2798629	0.07063651	0.722853	0.206511	0.0706365	0.2065107	0.9293635	0.7228528
18800	-982.321	-172.208	-810.113	0.789099	0.670209	0.181541	0.767934	0.09365004	0.8688018	0.7679341	0.1815407	0.6702092	0.7890995	0.02351156	0.07013848	0.1311982	69.38825	0.03343824	0.0182344	0.0182344	0.0182344	0.0182344	0.0182344	0.0182344	0.0792593	0.0792593	0.0792593	0.0792593	0.0792593	0.0792593	0.069173	0.069173	0.069173	0.069173	0.069173	0.069173	69.38825	1758.837	0.2510576	0.3325591	0.652416	0.0150247	0.332559	0.01502473	0.6674409	0.6524161
18850	-980.8	-170.802	-809.999	0.151078	0.681901	0.210773	0.669193	0.09030386	0.8828359	0.6691931	0.2107732	0.6819006	0.1510778	0.03888742	0.05141643	0.1171641	69.38825	0.03447104	0.0681059	0.0681059	0.0681059	0.0681059	0.0681059	0.0681059	0.0488169	0.0488169	0.0488169	0.0488169	0.0488169	0.0488169	0.0497439	0.0497439	0.0497439	0.0497439	0.0497439	0.0497439	69.38825	1758.837	0.4306286	0.2238542	0.00908358	0.767062	0.223854	0.7670622	0.7761458	0.009083581
18900	-983.525	-170.782	-812.743	0.598415	0.463487	0.149767	0.70081	0.09390188	0.9153791	0.7008104	0.1497669	0.4634868	0.5984147	0.01080451	0.08309737	0.08462093	69.38825	0.04356267	0.0218202	0.0218202	0.0218202	0.0218202	0.0218202	0.0218202	0.0871856	0.0871856	0.0871856	0.0871856	0.0871856	0.0871856	0.0576609	0.0576609	0.0576609	0.0576609	0.0576609	0.0576609	69.38825	1758.837	0.1150617	0.2648359	0.328986	0.406178	0.264836	0.4061777	0.7351641	0.3289864
18950	-982.124	-169.442	-812.682	0.133025	0.35515	0.0706409	0.291586	0.08222145	0.9634246	0.2915863	0.07064094	0.35515	0.1330249	0.007851164	0.07437029	0.03657541	69.38825	0.08368603	0.0321953	0.0321953	0.0321953	0.0321953	0.0321953	0.0321953	0.0606275	0.0606275	0.0606275	0.0606275	0.0606275	0.0606275	0.0738438	0.0738438	0.0738438	0.0738438	0.0738438	0.0738438	69.38825	1758.837	0.09548803	0.1508743	0.0833922	0.765733	0.150874	0.7657335	0.8491257	0.08339223
19000	-980.39	-169.719	-810.67	0.0912236	0.409629	0.114389	0.583765	0.0990194	0.9408219	0.5837649	0.1143886	0.4096293	0.09122356	0.02680177	0.07221763	0.05917808	69.38825	0.0504958	0.0707087	0.0707087	0.0707087	0.0707087	0.0707087	0.0707087	0.0563894	0.0563894	0.0563894	0.0563894	0.0563894	0.0563894	0.0395686	0.0395686	0.0395686	0.0395686	0.0395686	0.0395686	69.38825	1758.837	0.2706719	0.4235917	0.318439	0.25797	0.423592	0.2579698	0.5764083	0.3184386
19050	-980.079	-170.117	-809.962	0.331208	0.402259	0.267707	0.407643	0.09821896	0.9637393	0.4076426	0.2677069	0.4022593	0.3312078	0.04228962	0.05592934	0.03626071	69.38825	0.06986538	0.0481965	0.0481965	0.0481965	0.0481965	0.0481965	0.0481965	0.0596288	0.0596288	0.0596288	0.0596288	0.0596288	0.0596288	0.0588414	0.0588414	0.0588414	0.0588414	0.0588414	0.0588414	69.38825	1758.837	0.4305648	0.2111659	0.720446	0.068388	0.211166	0.06838797	0.7888341	0.7204461
19100	-983.28	-172.03	-811.25	0.113126	0.823406	0.0958946	0.690869	0.1305187	0.96355	0.6908685	0.09589455	0.823406	0.1131256	0.09454444	0.0359743	0.03645	69.38825	0.04996534	0.0464811	0.0464811	0.0464811	0.0464811	0.0464811	0.0464811	0.0548331	0.0548331	0.0548331	0.0548331	0.0548331	0.0548331	0.0653524	0.0653524	0.0653524	0.0653524	0.0653524	0.0653524	69.38825	1758.837	0.7243744	0.1840633	0.283608	0.532328	0.184063	0.5323283	0.8159367	0.2836084
19150	-981.273	-169.991	-811.282	0.0266428	0.455224	0.193431	0.496528	0.1177523	0.9447156	0.4965276	0.1934305	0.4552237	0.02664283	0.0466765	0.07107578	0.05528444	69.38825	0.05865942	0.131855	0.131855	0.131855	0.131855	0.131855	0.131855	0.0181614	0.0181614	0.0181614	0.0181614	0.0181614	0.0181614	0.0166507	0.0166507	0.0166507	0.0166507	0.0166507	0.0166507	69.38825	1758.837	0.3963958	0.3139726	0.661357	0.0246702	0.313973	0.02467024	0.6860274	0.6613572
19200	-982.244	-170.834	-811.41	0.25461	0.71508	0.215312	0.898419	0.1329439	0.9484634	0.8984186	0.2153115	0.7150804	0.2546097	0.06934961	0.06359428	0.05153656	69.38825	0.05945286	0.0533552	0.0533552	0.0533552	0.0533552	0.0533552	0.0533552	0.0630934	0.0630934	0.0630934	0.0630934	0.0630934	0.0630934	0.0502181	0.0502181	0.0502181	0.0502181	0.0502181	0.0502181	69.38825	1758.837	0.5216457	0.1584539	0.18732	0.654226	0.158454	0.6542258	0.8415461	0.1873202
19250	-980.429	-170.469	-809.96	0.414679	0.808308	0.191336	0.421541	0.09082202	0.9314051	0.4215414	0.191336	0.808308	0.4146791	0.03124758	0.05957445	0.06859492	69.38825	0.04646881	0.0227592	0.0227592	0.0227592	0.0227592	0.0227592	0.0227592	0.0493255	0.0493255	0.0493255	0.0493255	0.0493255	0.0493255	0.094582	0.094582	0.094582	0.094582	0.094582	0.094582	69.38825	1758.837	0.3440528	0.3111566	0.662801	0.0260426	0.311157	0.02604261	0.6888434	0.6628008
19300	-978.862	-169.556	-809.305	0.734923	0.895747	0.575972	0.924914	0.1236327	0.8906178	0.9249142	0.5759718	0.8957469	0.7349225	0.06965551	0.05397715	0.1093822	69.38825	0.02819159	0.0474604	0.0474604	0.0474604	0.0474604	0.0474604	0.0474604	0.060558	0.060558	0.060558	0.060558	0.060558	0.060558	0.0586483	0.0586483	0.0586483	0.0586483	0.0586483	0.0586483	69.38825	1758.837	0.563407	0.6783408	0.14197	0.179689	0.678341	0.1796894	0.3216592	0.1419698
19350	-978.757	-169.181	-809.576	0.706677	0.637714	0.308266	0.881524	0.1231083	0.9153756	0.8815242	0.3082658	0.6377137	0.706677	0.06887997	0.05422829	0.08462438	69.38825	0.03768207	0.0336645	0.0336645	0.0336645	0.0336645	0.0336645	0.0336645	0.0771733	0.0771733	0.0771733	0.0771733	0.0771733	0.0771733	0.0558289	0.0558289	0.0558289	0.0558289	0.0558289	0.0558289	69.38825	1758.837	0.5595073	0.2489757	0.289802	0.461222	0.248976	0.461222	0.7510243	0.2898023
19400	-978.215	-169.244	-808.971	0.795908	0.798351	0.288011	0.657791	0.107996	0.9104681	0.6577909	0.2880111	0.7983511	0.7959084	0.05272421	0.05527181	0.08953194	69.38825	0.03069162	0.0234167	0.0234167	0.0234167	0.0234167	0.0234167	0.0234167	0.0647111	0.0647111	0.0647111	0.0647111	0.0647111	0.0647111	0.0785389	0.0785389	0.0785389	0.0785389	0.0785389	0.0785389	69.38825	1758.837	0.4882051	0.2187087	0.354137	0.427154	0.218709	0.4271539	0.7812913	0.3541374
19450	-978.417	-169.133	-809.283	0.916717	0.654869	0.347295	0.779575	0.1052642	0.9381334	0.7795746	0.3472946	0.654869	0.9167171	0.0474272	0.057837	0.06186659	69.38825	0.04076253	0.0284562	0.0284562	0.0284562	0.0284562	0.0284562	0.0284562	0.075113	0.075113	0.075113	0.075113	0.075113	0.075113	0.0630974	0.0630974	0.0630974	0.0630974	0.0630974	0.0630974	69.38825	1758.837	0.4505539	0.2426541	0.0274383	0.729908	0.242654	0.7299077	0.7573459	0.02743827
19500	-980.506	-170.882	-809.624	0.678062	0.541628	0.270107	0.975048	0.108496	0.929097	0.975048	0.2701068	0.5416281	0.6780618	0.04113309	0.06736296	0.07090298	69.38825	0.02889524	0.0339802	0.0339802	0.0339802	0.0339802	0.0339802	0.0339802	0.0853021	0.0853021	0.0853021	0.0853021	0.0853021	0.0853021	0.0473844	0.0473844	0.0473844	0.0473844	0.0473844	0.0473844	69.38825	1758.837	0.3791206	0.15285	0.19963	0.64752	0.15285	0.6475202	0.84715	0.1996298
19550	-982.087	-172.644	-809.443	0.905923	0.56983	0.216871	0.901451	0.1066105	0.9009502	0.9014508	0.2168714	0.5698298	0.9059234	0.05455031	0.05206017	0.09904977	69.38825	0.0466971	0.0213189	0.0213189	0.0213189	0.0213189	0.0213189	0.0213189	0.0890543	0.0890543	0.0890543	0.0890543	0.0890543	0.0890543	0.0562935	0.0562935	0.0562935	0.0562935	0.0562935	0.0562935	69.38825	1758.837	0.5116787	0.3808621	0.374236	0.244902	0.380862	0.2449021	0.6191379	0.3742358
19600	-978.593	-168.8	-809.793	0.351375	0.746413	0.302618	0.915252	0.1126982	0.9115855	0.9152521	0.3026179	0.7464135	0.3513751	0.04666604	0.06603213	0.08841446	69.38825	0.03420972	0.0536243	0.0536243	0.0536243	0.0536243	0.0536243	0.0536243	0.0622642	0.0622642	0.0622642	0.0622642	0.0622642	0.0622642	0.0507782	0.0507782	0.0507782	0.0507782	0.0507782	0.0507782	69.38825	1758.837	0.4140799	0.330243	0.639317	0.0304404	0.330243	0.03044037	0.669757	0.6393167
19650	-979.65	-170.382	-809.268	0.106112	0.897839	0.569254	0.91638	0.1190396	0.8936807	0.9163802	0.5692545	0.8978388	0.1061122	0.05933004	0.05970961	0.1063193	69.38825	0.02643016	0.12174	0.12174	0.12174	0.12174	0.12174	0.12174	0.022693	0.022693	0.022693	0.022693	0.022693	0.022693	0.0222338	0.0222338	0.0222338	0.0222338	0.0222338	0.0222338	69.38825	1758.837	0.4984057	0.03776637	0.940443	0.0217903	0.0377664	0.02179035	0.9622336	0.9404433
19700	-982.271	-173.074	-809.197	0.247223	0.503687	0.7346	0.739618	0.09346804	0.8709137	0.7396182	0.7345996	0.5036868	0.2472225	0.03865261	0.05481543	0.1290863	69.38825	0.02443665	0.106447	0.106447	0.106447	0.106447	0.106447	0.106447	0.0358237	0.0358237	0.0358237	0.0358237	0.0358237	0.0358237	0.0243962	0.0243962	0.0243962	0.0243962	0.0243962	0.0243962	69.38825	1758.837	0.4135383	0.1166017	0.249968	0.63343	0.116602	0.6334303	0.8833983	0.2499679
19750	-980.456	-170.097	-810.359	0.724807	0.549427	0.344032	0.652356	0.09119394	0.9290248	0.6523561	0.3440315	0.5494274	0.724807	0.02394232	0.06725162	0.07097525	69.38825	0.05036158	0.0341446	0.0341446	0.0341446	0.0341446	0.0341446	0.0341446	0.0719361	0.0719361	0.0719361	0.0719361	0.0719361	0.0719361	0.060586	0.060586	0.060586	0.060586	0.060586	0.060586	69.38825	1758.837	0.2625429	0.0199396	0.599403	0.380658	0.0199396	0.3806578	0.9800604	0.5994026
19800	-978.956	-169.763	-809.194	0.909412	0.762384	0.191793	0.583378	0.1015979	0.9101187	0.5833778	0.1917933	0.7623836	0.9094116	0.04780957	0.05378832	0.08988132	69.38825	0.0348279	0.0139608	0.0139608	0.0139608	0.0139608	0.0139608	0.0139608	0.0661969	0.0661969	0.0661969	0.0661969	0.0661969	0.0661969	0.086509	0.086509	0.086509	0.086509	0.086509	0.086509	69.38825	1758.837	0.4705764	0.211426	0.589001	0.199573	0.211426	0.1995734	0.788574	0.5890006
19850	-981.565	-171.26	-810.305	0.972939	0.71775	0.3049	0.518687	0.08934573	0.8972416	0.5186866	0.3049004	0.7177503	0.9729393	0.03799845	0.05134728	0.1027584	69.38825	0.04224064	0.0193648	0.0193648	0.0193648	0.0193648	0.0193648	0.0193648	0.0617933	0.0617933	0.0617933	0.0617933	0.0617933	0.0617933	0.0855086	0.0855086	0.0855086	0.0855086	0.0855086	0.0855086	69.38825	1758.837	0.4252968	0.1506655	0.42	0.429334	0.150666	0.429334	0.8493345	0.4200004
19900	-980.972	-171.608	-809.364	0.518545	0.701181	0.173587	0.453776	0.09304574	0.8900625	0.4537763	0.1735871	0.7011814	0.518545	0.03539662	0.05764912	0.1099375	69.38825	0.0298772	0.0193728	0.0193728	0.0193728	0.0193728	0.0193728	0.0193728	0.0578709	0.0578709	0.0578709	0.0578709	0.0578709	0.0578709	0.089423	0.089423	0.089423	0.089423	0.089423	0.089423	69.38825	1758.837	0.3804217	0.4858548	0.303559	0.210586	0.485855	0.2105859	0.5141452	0.3035593
19950	-983.836	-171.983	-811.854	0.916201	0.482333	0.110123	0.206929	0.1441113	0.9432489	0.2069291	0.1101225	0.4823332	0.916201	0.1060767	0.03803461	0.05675111	69.38825	0.061697	0.00580465	0.00580465	0.00580465	0.00580465	0.00580465	0.00580465	0.0482937	0.0482937	0.0482937	0.0482937	0.0482937	0.0482937	0.112568	0.112568	0.112568	0.112568	0.112568	0.112568	69.38825	1758.837	0.7360748	0.4916611	0.236198	0.272141	0.491661	0.2721412	0.5083389	0.2361976
20000	-979.661	-169.293	-810.367	0.791909	0.870703	0.323264	0.691831	0.08755785	0.9238585	0.6918314	0.3232637	0.8707031	0.7919088	0.01775301	0.06980483	0.07614148	69.38825	0.03060202	0.0255122	0.0255122	0.0255122	0.0255122	0.0255122	0.0255122	0.0624979	0.0624979	0.0624979	0.0624979	0.0624979	0.0624979	0.0786566	0.0786566	0.0786566	0.0786566	0.0786566	0.0786566	69.38825	1758.837	0.2027576	0.2840274	0.626416	0.0895564	0.284027	0.08955641	0.7159726	0.6264162
20050	-978.864	-169.731	-809.133	0.884591	0.797642	0.572808	0.959287	0.1112566	0.8768956	0.9592874	0.572808	0.7976415	0.8845911	0.04845905	0.06279758	0.1231044	69.38825	0.02519761	0.0435344	0.0435344	0.0435344	0.0435344	0.0435344	0.0435344	0.0672305	0.0672305	0.0672305	0.0672305	0.0672305	0.0672305	0.0559017	0.0559017	0.0559017	0.0559017	0.0559017	0.0559017	69.38825	1758.837	0.435561	0.6517894	0.154148	0.194062	0.651789	0.1940623	0.3482106	0.1541482
20100	-978.576	-169.414	-809.162	0.631836	0.90197	0.333845	0.934236	0.09952192	0.8858378	0.9342364	0.3338452	0.9019698	0.631836	0.03420992	0.065312	0.1141622	69.38825	0.02389245	0.035312	0.035312	0.035312	0.035312	0.035312	0.035312	0.0668315	0.0668315	0.0668315	0.0668315	0.0668315	0.0668315	0.0645232	0.0645232	0.0645232	0.0645232	0.0645232	0.0645232	69.38825	1758.837	0.3437425	0.05430278	0.762578	0.18312	0.0543028	0.1831196	0.9456972	0.7625776
20150	-980.505	-169.394	-811.111	0.218395	0.882425	0.380207	0.997228	0.1191314	0.9238286	0.9972276	0.3802069	0.8824254	0.2183954	0.04542931	0.07370209	0.07617141	69.38825	0.02860303	0.0800244	0.0800244	0.0800244	0.0800244	0.0800244	0.0800244	0.045967	0.045967	0.045967	0.045967	0.045967	0.045967	0.0406752	0.0406752	0.0406752	0.0406752	0.0406752	0.0406752	69.38825	1758.837	0.3813378	0.4216887	0.204279	0.374032	0.421689	0.3740322	0.5783113	0.2042791
20200	-980.988	-170.989	-809.998	0.625155	0.905988	0.294674	0.852822	0.1324962	0.8870151	0.8528221	0.294674	0.9059885	0.6251554	0.07171599	0.06078025	0.1129849	69.38825	0.02062074	0.0310061	0.0310061	0.0310061	0.0310061	0.0310061	0.0310061	0.0657799	0.0657799	0.0657799	0.0657799	0.0657799	0.0657799	0.0698807	0.0698807	0.0698807	0.0698807	0.0698807	0.0698807	69.38825	1758.837	0.5412681	0.4278048	0.165245	0.40695	0.427805	0.40695	0.5721952	0.1652452
20250	-981.774	-170.551	-811.223	0.43717	0.399221	0.210404	0.500791	0.1401982	0.9642849	0.5007914	0.2104036	0.399221	0.4371697	0.08312661	0.05707161	0.0357151	69.38825	0.05052234	0.0352054	0.0352054	0.0352054	0.0352054	0.0352054	0.0352054	0.0731486	0.0731486	0.0731486	0.0731486	0.0731486	0.0731486	0.0583126	0.0583126	0.0583126	0.0583126	0.0583126	0.0583126	69.38825	1758.837	0.592922	0.3851716	0.0166399	0.598188	0.385172	0.5981885	0.6148284	0.01663994
20300	-982.074	-172.197	-809.877	0.568837	0.759104	0.143139	0.983742	0.1095166	0.9499183	0.9837415	0.1431385	0.7591039	0.5688365	0.04963799	0.05987859	0.05008169	69.38825	0.06653568	0.0207282	0.0207282	0.0207282	0.0207282	0.0207282	0.0207282	0.0823743	0.0823743	0.0823743	0.0823743	0.0823743	0.0823743	0.0635641	0.0635641	0.0635641	0.0635641	0.0635641	0.0635641	69.38825	1758.837	0.4532464	0.3857015	0.453239	0.16106	0.385702	0.16106	0.6142985	0.4532385
20350	-980.743	-170.162	-810.581	0.449557	0.487161	0.270694	0.373319	0.1002337	0.9433969	0.3733188	0.2706937	0.4871605	0.4495568	0.05629997	0.04393371	0.05660311	69.38825	0.06063247	0.0345212	0.0345212	0.0345212	0.0345212	0.0345212	0.0345212	0.0573313	0.0573313	0.0573313	0.0573313	0.0573313	0.0573313	0.0748142	0.0748142	0.0748142	0.0748142	0.0748142	0.0748142	69.38825	1758.837	0.5616871	0.6099596	0.101862	0.288178	0.60996	0.2881779	0.3900404	0.1018624
20400	-980.503	-171.008	-809.494	0.223392	0.931345	0.652122	0.950424	0.09551236	0.9104521	0.9504242	0.6521222	0.9313446	0.2233916	0.03050901	0.06500335	0.08954791	69.38825	0.03084617	0.0993101	0.0993101	0.0993101	0.0993101	0.0993101	0.0993101	0.0340198	0.0340198	0.0340198	0.0340198	0.0340198	0.0340198	0.0333368	0.0333368	0.0333368	0.0333368	0.0333368	0.0333368	69.38825	1758.837	0.3194248	0.4511612	0.143091	0.405748	0.451161	0.4057479	0.5488388	0.1430909
20450	-979.447	-169.767	-809.679	0.356224	0.686843	0.257353	0.479402	0.116955	0.9510899	0.4794017	0.2573528	0.6868434	0.3562245	0.06191921	0.05503576	0.04891013	69.38825	0.05295193	0.0381622	0.0381622	0.0381622	0.0381622	0.0381622	0.0381622	0.0528236	0.0528236	0.0528236	0.0528236	0.0528236	0.0528236	0.0756809	0.0756809	0.0756809	0.0756809	0.0756809	0.0756809	69.38825	1758.837	0.5294278	0.06974701	0.359459	0.570794	0.069747	0.5707936	0.930253	0.3594594
20500	-980.936	-169.224	-811.711	0.680336	0.527294	0.162252	0.473865	0.08422899	0.9562845	0.4738646	0.1622521	0.5272939	0.6803363	0.03742815	0.04680084	0.04371549	69.38825	0.05304776	0.0169051	0.0169051	0.0169051	0.0169051	0.0169051	0.0169051	0.0708846	0.0708846	0.0708846	0.0708846	0.0708846	0.0708846	0.078877	0.078877	0.078877	0.078877	0.078877	0.078877	69.38825	1758.837	0.4443619	0.4218275	0.167932	0.410241	0.421828	0.4102407	0.5781725	0.1679318
20550	-979.163	-170.079	-809.085	0.833411	0.862086	0.398175	0.52589	0.118052	0.9119799	0.52589	0.3981753	0.8620858	0.8334112	0.06481321	0.05323876	0.08802006	69.38825	0.02875473	0.0255458	0.0255458	0.0255458	0.0255458	0.0255458	0.0255458	0.0534693	0.0534693	0.0534693	0.0534693	0.0534693	0.0534693	0.0876516	0.0876516	0.0876516	0.0876516	0.0876516	0.0876516	69.38825	1758.837	0.5490227	0.06661666	0.581263	0.35212	0.0666167	0.3521199	0.9333833	0.5812634
20600	-978.978	-169.373	-809.606	0.545604	0.98707	0.340827	0.727091	0.08958069	0.9157118	0.7270908	0.3408265	0.9870699	0.5456042	0.033158	0.05642269	0.08428818	69.38825	0.02839026	0.034911	0.034911	0.034911	0.034911	0.034911	0.034911	0.0558864	0.0558864	0.0558864	0.0558864	0.0558864	0.0558864	0.0758692	0.0758692	0.0758692	0.0758692	0.0758692	0.0758692	69.38825	1758.837	0.3701467	0.5931855	0.145021	0.261793	0.593185	0.2617932	0.4068145	0.1450214
20650	-979.917	-170.001	-809.916	0.47339	0.717218	0.443357	0.596111	0.1108689	0.9097876	0.5961106	0.4433568	0.7172178	0.4733898	0.06936258	0.04150633	0.09021237	69.38825	0.03375037	0.0497156	0.0497156	0.0497156	0.0497156	0.0497156	0.0497156	0.0530833	0.0530833	0.0530833	0.0530833	0.0530833	0.0530833	0.0638678	0.0638678	0.0638678	0.0638678	0.0638678	0.0638678	69.38825	1758.837	0.625627	0.1929084	0.0859852	0.721106	0.192908	0.7211064	0.8070916	0.08598524
20700	-978.903	-168.955	-809.948	0.755952	0.595525	0.273499	0.710859	0.1252447	0.9237283	0.7108591	0.273499	0.595525	0.7559521	0.06619472	0.05905	0.07627171	69.38825	0.03856453	0.0274143	0.0274143	0.0274143	0.0274143	0.0274143	0.0274143	0.0757731	0.0757731	0.0757731	0.0757731	0.0757731	0.0757731	0.0634792	0.0634792	0.0634792	0.0634792	0.0634792	0.0634792	69.38825	1758.837	0.5285231	0.9379717	0.0169384	0.0450899	0.937972	0.04508989	0.06202833	0.01693844
20750	-979.004	-169.845	-809.159	0.412022	0.73055	0.460031	0.90837	0.09852285	0.9141625	0.9083701	0.4600311	0.7305497	0.4120222	0.03481213	0.06371072	0.08583749	69.38825	0.02616431	0.0637117	0.0637117	0.0637117	0.0637117	0.0637117	0.0637117	0.0570627	0.0570627	0.0570627	0.0570627	0.0570627	0.0570627	0.0458923	0.0458923	0.0458923	0.0458923	0.0458923	0.0458923	69.38825	1758.837	0.3533407	0.4113041	0.155321	0.433375	0.411304	0.4333747	0.5886959	0.1553212
20800	-982.632	-170.33	-812.302	0.897332	0.556156	0.432657	0.788637	0.1397524	0.8960257	0.7886371	0.4326566	0.5561563	0.8973324	0.0697969	0.06995551	0.1039743	69.38825	0.02757027	0.0367381	0.0367381	0.0367381	0.0367381	0.0367381	0.0367381	0.076195	0.076195	0.076195	0.076195	0.076195	0.076195	0.0537336	0.0537336	0.0537336	0.0537336	0.0537336	0.0537336	69.38825	1758.837	0.4994325	0.03472043	0.17033	0.79495	0.0347204	0.7949501	0.9652796	0.1703295
20850	-982.309	-172.54	-809.769	0.376083	0.34825	0.777533	0.983268	0.08775529	0.8710331	0.9832676	0.7775332	0.3482502	0.3760829	0.02138635	0.06636895	0.1289669	69.38825	0.02322687	0.100705	0.100705	0.100705	0.100705	0.100705	0.100705	0.0487098	0.0487098	0.0487098	0.0487098	0.0487098	0.0487098	0.0172518	0.0172518	0.0172518	0.0172518	0.0172518	0.0172518	69.38825	1758.837	0.2437043	0.5934542	0.376928	0.0296182	0.593454	0.02961824	0.4065458	0.3769276
20900	-980.465	-170.801	-809.664	0.98286	0.871552	0.346729	0.367753	0.1070837	0.8949907	0.3677529	0.3467288	0.8715523	0.9828599	0.0388071	0.06827659	0.1050093	69.38825	0.02810038	0.0157938	0.0157938	0.0157938	0.0157938	0.0157938	0.0157938	0.0447702	0.0447702	0.0447702	0.0447702	0.0447702	0.0447702	0.106103	0.106103	0.106103	0.106103	0.106103	0.106103	69.38825	1758.837	0.3623997	0.3640486	0.535849	0.100103	0.364049	0.1001027	0.6359514	0.5358487
20950	-979.469	-169.584	-809.886	0.617474	0.927869	0.416692	0.738199	0.09566565	0.9130738	0.7381987	0.4166916	0.9278687	0.6174745	0.02783945	0.0678262	0.08692622	69.38825	0.03642661	0.0383632	0.0383632	0.0383632	0.0383632	0.0383632	0.0383632	0.0568485	0.0568485	0.0568485	0.0568485	0.0568485	0.0568485	0.071455	0.071455	0.071455	0.071455	0.071455	0.071455	69.38825	1758.837	0.2910078	0.3244813	0.25316	0.422359	0.324481	0.4223585	0.6755187	0.2531602
21000	-978.4	-169.429	-808.971	0.35944	0.806054	0.331438	0.667162	0.1058494	0.8991174	0.6671622	0.3314376	0.806054	0.3594404	0.05317767	0.05267176	0.1008826	69.38825	0.02941379	0.0490954	0.0490954	0.0490954	0.0490954	0.0490954	0.0490954	0.0532434	0.0532434	0.0532434	0.0532434	0.0532434	0.0532434	0.0643278	0.0643278	0.0643278	0.0643278	0.0643278	0.0643278	69.38825	1758.837	0.5023898	0.3165714	0.284315	0.399114	0.316571	0.3991136	0.6834286	0.284315
21050	-980.319	-170.765	-809.553	0.725104	0.805885	0.457734	0.678301	0.1139935	0.949872	0.6783013	0.4577336	0.8058851	0.7251043	0.05382787	0.06016559	0.05012801	69.38825	0.04212308	0.0373173	0.0373173	0.0373173	0.0373173	0.0373173	0.0373173	0.0591151	0.0591151	0.0591151	0.0591151	0.0591151	0.0591151	0.0702342	0.0702342	0.0702342	0.0702342	0.0702342	0.0702342	69.38825	1758.837	0.4722014	0.3713679	0.39592	0.232712	0.371368	0.2327124	0.6286321	0.3959197
21100	-979.947	-170.76	-809.186	0.59363	0.70656	0.40222	0.979788	0.1106253	0.9460228	0.9797883	0.4022202	0.7065604	0.5936298	0.05098025	0.05964503	0.05397721	69.38825	0.03299182	0.0470784	0.0470784	0.0470784	0.0470784	0.0470784	0.0470784	0.0694822	0.0694822	0.0694822	0.0694822	0.0694822	0.0694822	0.0501061	0.0501061	0.0501061	0.0501061	0.0501061	0.0501061	69.38825	1758.837	0.4608373	0.4873392	0.0608107	0.45185	0.487339	0.4518501	0.5126608	0.06081074
21150	-981.133	-170.888	-810.245	0.664838	0.679589	0.644256	0.811292	0.1301318	0.926846	0.8112922	0.644256	0.6795889	0.6648376	0.06996473	0.06016705	0.07315404	69.38825	0.03370905	0.0575433	0.0575433	0.0575433	0.0575433	0.0575433	0.0575433	0.0593816	0.0593816	0.0593816	0.0593816	0.0593816	0.0593816	0.0497417	0.0497417	0.0497417	0.0497417	0.0497417	0.0497417	69.38825	1758.837	0.5376452	0.2517929	0.547244	0.200963	0.251793	0.2009627	0.7482071	0.5472444
